price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram,balcony,Parkolóhely ára
62.9,"V. kerület, Nagy Ignác utca ",38.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,nem,külön helyiségben,nyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,,
69.99,"V. kerület, Egyetem tér ",52.0,3.0,0,közepes állapotú,1950 előtt,összkomfortos,5,5,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 800  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
14.7,"IV. kerület, Újpest-Központ ",20.0,1.0,0,felújított,1950 előtt,összkomfortos,szuterén,2,nincs,3 m-nél alacsonyabb,nincs,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,,
94.9,"V. kerület, Honvéd utca 8.",56.0,2.0,0,felújított,1950 előtt,duplakomfortos,1,4,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 225  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"padlófűtés, gázkazán",|nincs megadva|,|nincs megadva|,,,
271.55,"V. kerület, Falk Miksa utca ",144.0,3.0,0,jó állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,,,
69.9,"IV. kerület, Munkásotthon utca ",70.0,2.0,1.0,jó állapotú,2001 és 2010 között,összkomfortos,2,4,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,23 000  Ft/hó,|nincs megadva|,külön helyiségben,dél,|nincs megadva|,7 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,,7.0,
23.5,"IV. kerület, Kisfaludy utca ",25.0,1.0,0,jó állapotú,1950 és 1980 között,összkomfortos,földszint,földszintes,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,önálló garázs - benne van az árban,gáz (konvektor),|nincs megadva|,|nincs megadva|,,,
135.0,"V. kerület, Október 6. utca ",71.0,2.0,0,felújítandó,1950 előtt,összkomfortos,2,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 490  Ft/hó,|nincs megadva|,külön helyiségben,nyugat,utcai,3.5 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,3.5,
132.0,"V. kerület, Belváros ",88.0,3.0,0,felújított,1981 és 2000 között,duplakomfortos,6,8,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,teremgarázs hely - bérelhető,"házközponti, hűtő-fűtő klíma",nincs,CC,,,|nincs megadva|
139.9,"V. kerület, Steindl Imre utca ",82.0,3.0,0,felújított,|nincs megadva|,|nincs megadva|,1,4,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
32.5,"IV. kerület, Újpest-Központ ",35.0,1.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
39.9,"IV. kerület, Újpesti lakótelep ",54.0,2.0,0,jó állapotú,1981 és 2000 között,összkomfortos,10,10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 500  Ft/hó,|nincs megadva|,külön helyiségben,északnyugat,panorámás,6 m|2|,|nincs megadva|,zárószint,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|,6.0,
138.89,"V. kerület, Hercegprímás utca ",85.0,3.0,0,felújított,1950 előtt,összkomfortos,4,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,nem,egy helyiségben,délkelet,udvari,2 m|2|,nem,"legfelső emelet, nem tetőtéri","utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,2.0,
46.19,"V. kerület, Belváros ",37.0,1.0,0,|nincs megadva|,|nincs megadva|,összkomfortos,|nincs megadva|,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - ingyenes",gáz (konvektor),|nincs megadva|,|nincs megadva|,,,
105.0,"V. kerület, Belváros ",95.0,4.0,1.0,felújított,1950 előtt,duplakomfortos,2,4,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,28 600  Ft/hó,|nincs megadva|,külön és egyben is,kelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,,
99.9,"V. kerület, Belváros ",74.0,4.0,0,felújított,1950 előtt,összkomfortos,3,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
89.0,"IV. kerület, Megyer - Szilaspatak-lakópark ",79.0,4.0,0,jó állapotú,1981 és 2000 között,összkomfortos,2,3,nincs,3 m-nél alacsonyabb,van,120 m|3|/hó,100 kWh/hó,|nincs megadva|,22 150  Ft/hó,nem,|nincs megadva|,délkelet,kertre néz,3 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely - kötelező megvenni,gázkazán,|nincs megadva|,DD,,3.0,5 M Ft
160.0,"V. kerület, Zoltán utca ",114.0,3.0,0,közepes állapotú,1950 előtt,összkomfortos,2,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,,
149.9,"V. kerület, Hold utca ",119.0,4.0,0,felújított,1950 előtt,összkomfortos,földszint,3,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,igen,külön és egyben is,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,van,|nincs megadva|,,,
94.9,"V. kerület, Pilvax köz ",62.0,3.0,0,közepes állapotú,1950 előtt,összkomfortos,5,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,,,
169.37,"V. kerület, Lipótváros ",73.0,2.0,1.0,felújított,1950 előtt,összkomfortos,1,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",egyéb,|nincs megadva|,|nincs megadva|,,,
139.0,"V. kerület, Falk Miksa utca ",85.0,3.0,0,újszerű,1950 előtt,luxus,félemelet,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,,
28.9,"IV. kerület, Újpest ",32.0,1.0,0,jó állapotú,|nincs megadva|,összkomfortos,földszint,földszintes,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,|nincs megadva|,igen,egy helyiségben,észak,utcai,|nincs megadva|,igen,nem tetőtéri,"utca, közterület - ingyenes",gáz (konvektor),van - 10 cm,|nincs megadva|,,,
135.0,"V. kerület, Nagy Ignác utca ",130.0,4.0,6.0,felújított,1950 előtt,duplakomfortos,4,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,délnyugat,udvari,6 m|2|,nem,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,6.0,
155.0,"V. kerület, Kígyó utca ",84.0,2.0,0,felújítandó,1950 előtt,összkomfortos,4,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 400  Ft/hó,nem,külön helyiségben,délnyugat,utcai,5 m|2|,nem,|nincs megadva|,"utca, közterület",gázkazán,nincs,|nincs megadva|,,5.0,
116.92,"V. kerület, Szerb utca ",91.0,3.0,0,jó állapotú,|nincs megadva|,összkomfortos,2,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
285.0,"V. kerület, Veres Pálné utca ",135.0,3.0,2.0,felújított,1950 előtt,duplakomfortos,2,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,60 000  Ft/hó,|nincs megadva|,egy helyiségben,kelet,utcai,4 m|2|,nem,|nincs megadva|,"utca, közterület","padlófűtés, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,4.0,
121.0,"V. kerület, Váci utca ",81.0,3.0,0,jó állapotú,1950 előtt,összkomfortos,1,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,|nincs megadva|,külön helyiségben,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
28.0,"IV. kerület, Nap utca ",35.0,2.0,0,felújított,1950 előtt,|nincs megadva|,földszint,földszintes,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 000  Ft/hó,igen,|nincs megadva|,északnyugat,kertre néz,8 m|2|,igen,|nincs megadva|,"utca, közterület - ingyenes",elektromos fűtőpanel,van,|nincs megadva|,,8.0,
67.89,"V. kerület, Szalay utca ",38.0,1.0,0,közepes állapotú,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délnyugat,panorámás,3 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,,3.0,
130.0,"V. kerület, Lipótváros ",101.0,3.0,0,közepes állapotú,|nincs megadva|,|nincs megadva|,6,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,,,
42.0,"IV. kerület, Petőfi utca ",54.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,2,10,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,15  Ft/hó,|nincs megadva|,külön helyiségben,délkelet,|nincs megadva|,4 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|,4.0,
19.9,"IV. kerület, Újpest ",30.0,1.0,0,közepes állapotú,1950 és 1980 között,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,|nincs megadva|,,,
69.9,"IV. kerület, Újpest-Központ ",57.0,3.0,0,|nincs megadva|,2023,összkomfortos,3,5,van,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,külön helyiségben,dél,utcai,11 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van,AA+,,11.0,|nincs megadva|
139.0,"IV. kerület, Újpest - Juharliget lakópark ",86.0,4.0,0,újszerű,2020,|nincs megadva|,10 felett,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,37 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,AA+,,37.0,
74.9,"IV. kerület, Megyer ",80.0,2.0,0,felújított,1981 és 2000 között,duplakomfortos,|nincs megadva|,2,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,északkelet,udvari,7 m|2|,|nincs megadva|,|nincs megadva|,udvari beálló - benne van az árban,"elektromos kazán, hűtő-fűtő klíma",van - 10 cm,|nincs megadva|,,7.0,
39.9,"IV. kerület, Nyár utca ",55.0,2.0,0,újszerű,1950 és 1980 között,összkomfortos,szuterén,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,északkelet,utcai,|nincs megadva|,igen,nem tetőtéri,"utca, közterület",|nincs megadva|,|nincs megadva|,|nincs megadva|,,,
105.0,"V. kerület, József nádor tér ",68.0,3.0,0,felújított,1950 előtt,összkomfortos,3,6,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,nem,egy helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,,
39.9,"IV. kerület, Megyer ",55.0,2.0,0,közepes állapotú,1950 és 1980 között,összkomfortos,1,|nincs megadva|,nincs,3 m-nél alacsonyabb,nincs,100 m|3|/hó,100 kWh/hó,30 000 000  Ft/hó,11 000  Ft/hó,|nincs megadva|,|nincs megadva|,északkelet,utcai,|nincs megadva|,igen,nem tetőtéri,udvari beálló - benne van az árban,gáz (konvektor),van - 10 cm,|nincs megadva|,,,
40.9,"V. kerület, Királyi Pál utca 11.",40.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
52.9,"V. kerület, Arany János utca 33.",46.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,70 m|3|/hó,50 kWh/hó,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,külön és egyben is,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,DD,,,
89.5,"V. kerület, Lipótváros ",68.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,1,2,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,17 000  Ft/hó,|nincs megadva|,egy helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,,
61.9,"V. kerület, Molnár utca ",57.0,1.0,2.0,jó állapotú,1950 és 1980 között,|nincs megadva|,3,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,udvari,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet","gáz (konvektor), elektromos fűtőpanel",|nincs megadva|,|nincs megadva|,,,
76.5,"IV. kerület, Káposztásmegyer II. lakótelep ",97.0,4.0,0,újszerű,1981 és 2000 között,összkomfortos,félemelet,3,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,kertre néz,6 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület - ingyenes","távfűtés egyedi méréssel, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,|nincs megadva|,6.0,
43.5,"IV. kerület, Nyár utca ",67.0,3.0,0,felújítandó,1981 és 2000 között,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
59.9,"IV. kerület, Újpest ",70.0,3.0,0,jó állapotú,2001 és 2010 között,összkomfortos,2,3,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 240  Ft/hó,nem,egy helyiségben,dél,utcai,|nincs megadva|,nem,tetőtéri,"utca, közterület - ingyenes",gázkazán,van - 10 cm,|nincs megadva|,,,
139.9,"V. kerület, Steindl Imre utca ",74.0,3.0,0,felújított,1950 előtt,duplakomfortos,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,,
64.99,"V. kerület, Balassi Bálint utca ",39.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,4 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,,4.0,
49.9,"V. kerület, Steindl Imre utca ",30.0,1.0,0,jó állapotú,|nincs megadva|,összkomfortos,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,udvari,5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,5.0,
33.6,"IV. kerület, Pozsonyi utca ",46.0,2.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,földszint,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
271.55,"V. kerület, Lipótváros ",136.0,3.0,0,jó állapotú,1950 előtt,|nincs megadva|,3,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,68 544  Ft/hó,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,2.3 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület",házközponti,|nincs megadva|,|nincs megadva|,,2.3,
113.0,"V. kerület, Lipótváros ",60.0,3.0,0,felújított,1950 előtt,összkomfortos,1,3,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,"gázkazán, egyéb kazán",|nincs megadva|,|nincs megadva|,,,
84.86,"V. kerület, Mérleg utca ",45.0,1.0,1.0,felújított,|nincs megadva|,összkomfortos,2,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 500  Ft/hó,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
40.9,"IV. kerület, Szent László tér ",52.0,2.0,0,jó állapotú,1950 és 1980 között,|nincs megadva|,földszint,4,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,|nincs megadva|,külön helyiségben,északkelet,kertre néz,2.5 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",gáz (konvektor),|nincs megadva|,|nincs megadva|,,2.5,
149.9,"V. kerület, Sas utca ",55.0,2.0,0,felújított,1950 előtt,luxus,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
56.5,"V. kerület, Kálmán Imre utca ",48.0,1.0,1.0,jó állapotú,1950 és 1980 között,komfortos,1,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,,
