price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Panelprogram,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,Parkolóhely ára
32.5,"XIV. kerület, Sárköz utca ",55.0,2.0,1.0,,felújítandó,1981 és 2000 között,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,14 200  Ft/hó,külön helyiségben,délkelet,kertre néz,|nincs megadva|,nem,|nincs megadva|,,"utca, közterület - ingyenes",távfűtés egyedi méréssel,nincs,|nincs megadva|,
74.99,"XIV. kerület, Alsórákos ",82.0,4.0,0,5.2,jó állapotú,2001 és 2010 között,|nincs megadva|,1,2,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,5.2 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely,gázkazán,|nincs megadva|,|nincs megadva|,
101.5,"XIV. kerület, Szugló utca 125.",70.0,3.0,0,19.67,új építésű,2025,összkomfortos,3,5,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,19.67 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,hőszivattyú,van - 15 cm,AA++,"2,15 Mrd Ft"
33.99,"XIV. kerület, Rákosfalva park ",55.0,2.0,0,10.0,közepes állapotú,|nincs megadva|,összkomfortos,10 felett,több mint 10,van,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 000  Ft/hó,13 700  Ft/hó,egy helyiségben,dél,panorámás,10 m|2|,|nincs megadva|,|nincs megadva|,nem vett részt,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,|nincs megadva|,
74.9,"XIV. kerület, Ajtósi Dürer sor ",77.0,3.0,0,6.0,jó állapotú,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,23 000  Ft/hó,külön helyiségben,északnyugat,panorámás,6 m|2|,|nincs megadva|,|nincs megadva|,,önálló garázs,|nincs megadva|,|nincs megadva|,|nincs megadva|,
74.9,"XIV. kerület, Alsórákos ",82.0,3.0,0,6.0,jó állapotú,2001 és 2010 között,összkomfortos,2,5,nincs,3 m-nél alacsonyabb,nincs,nem,103 m|3|/hó,140 kWh/hó,22 000 000  Ft/hó,26 000  Ft/hó,külön helyiségben,délnyugat,kertre néz,6 m|2|,nem,nem tetőtéri,,udvari beálló - benne van az árban,gázkazán,van - 12 cm,DD,
78.9,"XIV. kerület, Egressy út 112.",69.0,2.0,0,,új építésű,2024,összkomfortos,2,9,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,mennyezeti hűtés-fűtés,|nincs megadva|,BB,6 M Ft
39.99,"XIV. kerület, Mogyoródi út ",50.0,2.0,0,0.5,felújítandó,|nincs megadva|,|nincs megadva|,1,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,kertre néz,0.5 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
67.0,"XIV. kerület, Herminamező ",75.0,3.0,0,5.0,felújított,1950 és 1980 között,összkomfortos,1,2,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,külön helyiségben,délnyugat,utcai,5 m|2|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet","elektromos fűtőpanel, padlófűtés",nincs,|nincs megadva|,
155.0,"XIV. kerület, Egressy út 112.",98.0,3.0,0,42.85,új építésű,2024,összkomfortos,6,9,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,42.85 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,mennyezeti hűtés-fűtés,|nincs megadva|,BB,6 M Ft
78.5,"XIV. kerület, Alsórákos ",109.0,2.0,4.0,,|nincs megadva|,1981 és 2000 között,|nincs megadva|,3,4,|nincs megadva|,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,|nincs megadva|,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - benne van az árban,gázkazán,|nincs megadva|,|nincs megadva|,
64.9,"XIV. kerület, Gizella út ",80.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,2,2,nincs,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,28 600  Ft/hó,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
42.35,"XIV. kerület, Laky Adolf utca 59.",40.0,1.0,0,6.0,felújított,1950 és 1980 között,összkomfortos,2,4,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,12 000  Ft/hó,külön helyiségben,délnyugat,kertre néz,6 m|2|,nem,nem tetőtéri,,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,
39.2,"XIV. kerület, Korong utca ",44.0,1.0,1.0,,jó állapotú,1950 és 1980 között,komfortos,földszint,3,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,|nincs megadva|,egy helyiségben,délkelet,utcai,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,
172.9,"XIV. kerület, Szugló utca 125.",100.0,3.0,0,39.28,új építésű,2025,összkomfortos,6,6,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,39.28 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,hőszivattyú,van - 15 cm,AA++,|nincs megadva|
44.99,"XIV. kerület, Csáktornya park ",49.0,2.0,0,9.0,felújított,1950 és 1980 között,összkomfortos,8,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,16 000  Ft/hó,egy helyiségben,nyugat,panorámás,9 m|2|,|nincs megadva|,,,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,|nincs megadva|,
57.5,"XIV. kerület, Törökőr ",66.0,2.0,1.0,,felújított,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,
49.8,"XIV. kerület, Csáktornya utca ",67.0,1.0,3.0,7.0,jó állapotú,|nincs megadva|,|nincs megadva|,5,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,panorámás,7 m|2|,|nincs megadva|,,,|nincs megadva|,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
49.9,"XIV. kerület, Alsórákos ",59.0,2.0,0,,újszerű,1950 és 1980 között,összkomfortos,szuterén,2,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,6 000  Ft/hó,külön helyiségben,kelet,kertre néz,|nincs megadva|,igen,nem tetőtéri,,"utca, közterület - ingyenes","gázkazán, padlófűtés",nincs,|nincs megadva|,
43.5,"XIV. kerület, Kiszugló ",43.0,1.0,0,,felújított,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,
32.7,"XIV. kerület, Kacsóh Pongrác út ",43.0,1.0,1.0,,felújítandó,1950 és 1980 között,összkomfortos,4,4,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 600  Ft/hó,egy helyiségben,nyugat,panorámás,|nincs megadva|,nem,|nincs megadva|,,"utca, közterület - ingyenes",házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
45.5,"XIV. kerület, Istvánmező ",65.0,3.0,0,,felújított,1950 előtt,összkomfortos,földszint,4,nincs,3 m-nél magasabb,nincs,nem,130 m|3|/hó,200 kWh/hó,22 000  Ft/hó,11 700  Ft/hó,egy helyiségben,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,
39.9,"XIV. kerület, Egressy út ",45.0,2.0,0,,felújított,|nincs megadva|,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,15  Ft/hó,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,
66.9,"XIV. kerület, Alsórákos ",65.0,2.0,1.0,4.0,jó állapotú,2001 és 2010 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,9  Ft/hó,egy helyiségben,nyugat,udvari,4 m|2|,nem,nem tetőtéri,,teremgarázs hely - benne van az árban,"gázkazán, padlófűtés",|nincs megadva|,|nincs megadva|,
38.3,"XIV. kerület, Táborhely utca ",35.0,1.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,földszint,4,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,8 500  Ft/hó,egy helyiségben,délkelet,utcai,|nincs megadva|,nem,|nincs megadva|,,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,
39.9,"XIV. kerület, Alsórákos ",45.0,1.0,1.0,,felújított,1981 és 2000 között,összkomfortos,1,3,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,egy helyiségben,délnyugat,udvari,|nincs megadva|,igen,tetőtéri,,"utca, közterület - ingyenes","házközponti, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
79.9,"XIV. kerület, Bartl János utca ",50.0,2.0,0,12.0,|nincs megadva|,2023,összkomfortos,1,5,van,3 m-nél alacsonyabb,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,5 000  Ft/hó,23 906  Ft/hó,egy helyiségben,északnyugat,kertre néz,12 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,mennyezeti hűtés-fűtés,van,AA++,
43.0,"XIV. kerület, Herminamező ",85.0,5.0,0,,felújítandó,1950 előtt,|nincs megadva|,1,2,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,,udvari beálló,nincs,|nincs megadva|,|nincs megadva|,
44.5,"XIV. kerület, Bosnyák utca ",72.0,2.0,1.0,6.0,közepes állapotú,1950 és 1980 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,nem,100 m|3|/hó,60 kWh/hó,30 000  Ft/hó,21 000  Ft/hó,egy helyiségben,délkelet,panorámás,6 m|2|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,
57.9,"XIV. kerület, Törökőr ",73.0,2.0,1.0,3.0,jó állapotú,1950 és 1980 között,összkomfortos,2,4,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,|nincs megadva|,északkelet,kertre néz,3 m|2|,igen,|nincs megadva|,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
75.0,"XIV. kerület, Pósa Lajos utca ",93.0,3.0,0,,közepes állapotú,1981 és 2000 között,duplakomfortos,1,2,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület","gázkazán, padlófűtés",|nincs megadva|,|nincs megadva|,
37.9,"XIV. kerület, Rákosfalva - Füredi utcai lakótelep ",46.0,2.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,9,10,van,3 m-nél alacsonyabb,van,igen,5 m|3|/hó,175 kWh/hó,15 000  Ft/hó,12 000  Ft/hó,egy helyiségben,kelet,panorámás,|nincs megadva|,|nincs megadva|,nem tetőtéri,részt vett,"utca, közterület - ingyenes",távfűtés egyedi méréssel,van - 10 cm,CC,
106.88,"XIV. kerület, Szugló utca 125.",77.0,3.0,0,19.75,új építésű,2025,összkomfortos,1,5,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,19.75 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,hőszivattyú,van - 15 cm,AA++,"2,15 Mrd Ft"
99.9,"XIV. kerület, Szugló utca 125.",63.0,3.0,0,26.85,új építésű,2025,összkomfortos,3,5,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,26.85 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,hőszivattyú,van - 15 cm,AA++,"2,15 Mrd Ft"
95.6,"XIV. kerület, Szugló utca 125.",69.0,3.0,0,,új építésű,2025,összkomfortos,földszint,5,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,,teremgarázs hely - megvásárolható,hőszivattyú,van - 15 cm,AA++,"2,15 Mrd Ft"
86.6,"XIV. kerület, Szugló utca 125.",64.0,3.0,0,18.28,új építésű,2025,összkomfortos,2,5,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,|nincs megadva|,18.28 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,hőszivattyú,van - 15 cm,AA++,"2,15 Mrd Ft"
66.99,"XIV. kerület, Ilka utca ",92.0,3.0,0,,jó állapotú,1950 előtt,összkomfortos,3,3,van,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 750  Ft/hó,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri",,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,
49.99,"XIV. kerület, Alsórákos ",30.0,1.0,0,,|nincs megadva|,2022,összkomfortos,5,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,egyéb,|nincs megadva|,|nincs megadva|,
53.9,"XIV. kerület, Nagyzugló ",54.0,2.0,0,,felújított,1950 és 1980 között,összkomfortos,4,4,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 200  Ft/hó,külön helyiségben,nyugat,kertre néz,|nincs megadva|,nem,,,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,
78.9,"XIV. kerület, Alsórákos ",60.0,3.0,0,10.0,|nincs megadva|,2023,duplakomfortos,1,3,|nincs megadva|,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,|nincs megadva|,külön és egyben is,délnyugat,|nincs megadva|,10 m|2|,nem,nem tetőtéri,,teremgarázs hely - kötelező megvenni,"hőszivattyú, padlófűtés",van - 10 cm,BB,8 M Ft
129.5,"XIV. kerület, Alsórákos ",110.0,4.0,0,35.0,újszerű,2018,duplakomfortos,5,6,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,panorámás,35 m|2|,|nincs megadva|,"legfelső emelet, nem tetőtéri",,teremgarázs hely - megvásárolható,"házközponti egyedi méréssel, hűtő-fűtő klíma",van - 10 cm,|nincs megadva|,|nincs megadva|
49.0,"XIV. kerület, Nagyzugló ",54.0,2.0,0,5.0,felújított,|nincs megadva|,összkomfortos,1,5,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,13 000  Ft/hó,egy helyiségben,|nincs megadva|,kertre néz,5 m|2|,nem,nem tetőtéri,,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,
99.9,"XIV. kerület, Szugló utca 125.",70.0,3.0,0,,új építésű,2025,összkomfortos,földszint,5,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,,teremgarázs hely - megvásárolható,hőszivattyú,van - 15 cm,AA++,"2,15 Mrd Ft"
135.0,"XIV. kerület, Alsórákos ",140.0,5.0,0,20.0,újszerű,2001 és 2010 között,luxus,2,2,nincs,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,40 000  Ft/hó,40 000  Ft/hó,egy helyiségben,délnyugat,|nincs megadva|,20 m|2|,nem,zárószint,,teremgarázs hely,|nincs megadva|,van,|nincs megadva|,
61.99,"XIV. kerület, Nagyzugló ",58.0,2.0,0,,felújított,|nincs megadva|,összkomfortos,félemelet,4,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,11 000  Ft/hó,külön helyiségben,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
40.9,"XIV. kerület, Törökőr ",39.0,1.0,1.0,1.0,jó állapotú,1950 és 1980 között,összkomfortos,1,4,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 800  Ft/hó,külön helyiségben,dél,kertre néz,1 m|2|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",távfűtés,nincs,|nincs megadva|,
31.0,"XIV. kerület, Nagy Lajos király útja ",34.0,1.0,0,,felújított,|nincs megadva|,összkomfortos,2,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
39.9,"XIV. kerület, Herminamező ",40.0,1.0,0,,felújítandó,1950 és 1980 között,komfortos,félemelet,4,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 000  Ft/hó,egy helyiségben,délnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,
34.8,"XIV. kerület, Nagyzugló - Kerepesi úti lakótelep ",39.0,1.0,0,,felújított,1981 és 2000 között,összkomfortos,3,3,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 600  Ft/hó,külön helyiségben,kelet,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,
45.9,"XIV. kerület, Nagyzugló ",56.0,3.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,8,10,van,3 m-nél magasabb,nincs,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,nem,nem tetőtéri,nem vett részt,"utca, közterület",távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
59.9,"XIV. kerület, Rákosfalva - Füredi utcai lakótelep ",73.0,3.0,0,,újszerű,1950 és 1980 között,összkomfortos,földszint,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délkelet,utcai,|nincs megadva|,nem,|nincs megadva|,részt vett,|nincs megadva|,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
46.5,"XIV. kerület, Adria sétány ",53.0,2.0,0,3.5,felújított,1981 és 2000 között,|nincs megadva|,4,4,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20  Ft/hó,külön helyiségben,dél,kertre néz,3.5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,|nincs megadva|,
89.5,"XIV. kerület, Alsórákos - Paskálpark ",67.0,3.0,0,,felújított,2001 és 2010 között,|nincs megadva|,földszint,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
72.0,"XIV. kerület, Alsórákos ",65.0,3.0,0,38.0,|nincs megadva|,2024,összkomfortos,1,2,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,3 kWh/hó,20 000  Ft/hó,|nincs megadva|,külön helyiségben,délnyugat,panorámás,38 m|2|,nem,"legfelső emelet, nem tetőtéri",,udvari beálló,hőszivattyú,van,|nincs megadva|,
78.9,"XIV. kerület, Szugló utca 125.",56.0,2.0,0,,új építésű,2025,összkomfortos,földszint,6,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,kertre néz,|nincs megadva|,igen,|nincs megadva|,,teremgarázs hely - megvásárolható,hőszivattyú,van - 15 cm,AA++,|nincs megadva|
34.9,"XIV. kerület, Rákosfalva - Füredi utcai lakótelep ",46.0,2.0,0,,felújítandó,1981 és 2000 között,összkomfortos,10,10,van,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,egy helyiségben,délnyugat,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,részt vett,"utca, közterület - ingyenes",házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
68.4,"XIV. kerület, Egressy út 112.",45.0,1.0,0,16.1,új építésű,2024,összkomfortos,6,9,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,16.1 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,mennyezeti hűtés-fűtés,|nincs megadva|,BB,6 M Ft
