price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Parkolóhely ára
38.9,"VII. kerület, Belső-Erzsébetváros ",47.0,1.0,1.0,felújított,1950 előtt,összkomfortos,3,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,12 700  Ft/hó,nem,egy helyiségben,északnyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
107.9,"VII. kerület, Wesselényi utca ",97.0,4.0,0,felújított,1950 előtt,duplakomfortos,2,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
52.9,"VII. kerület, Barcsay utca ",48.0,2.0,0,közepes állapotú,1950 és 1980 között,összkomfortos,5,5,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,12 500  Ft/hó,nem,egy helyiségben,nyugat,panorámás,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
49.5,"VII. kerület, Sajó utca ",68.0,2.0,0,közepes állapotú,|nincs megadva|,|nincs megadva|,2,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,20 300  Ft/hó,nem,egy helyiségben,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,GG,,
41.5,"VII. kerület, Erzsébet körút 8.",42.0,1.0,1.0,közepes állapotú,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,5 000  Ft/hó,nem,egy helyiségben,délkelet,utcai,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",elektromos fűtőpanel,nincs,|nincs megadva|,,
60.0,"VII. kerület, Dembinszky utca ",84.0,3.0,0,felújítandó,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,,
45.9,"VII. kerület, Király utca 99.",57.0,2.0,0,felújítandó,1950 előtt,összkomfortos,1,2,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
165.0,"VII. kerület, Erzsébet körút ",179.0,7.0,0,jó állapotú,|nincs megadva|,duplakomfortos,1,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,43 500  Ft/hó,|nincs megadva|,külön helyiségben,dél,utcai,2 m|2|,nem,nem tetőtéri,"utca, közterület","gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,2.0,
62.0,"VII. kerület, Damjanich utca ",66.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,1,|nincs megadva|,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,38 000  Ft/hó,igen,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",házközponti,|nincs megadva|,|nincs megadva|,,
45.9,"VII. kerület, Király utca 99.",57.0,2.0,0,felújítandó,1950 előtt,összkomfortos,2,2,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),nincs,|nincs megadva|,,
29.7,"VII. kerület, Középső-Erzsébetváros ",26.0,1.0,0,|nincs megadva|,1950 előtt,összkomfortos,1,2,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 000  Ft/hó,nem,egy helyiségben,délkelet,udvari,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,,
39.6,"VII. kerület, Külső-Erzsébetváros ",41.0,1.0,0,újszerű,2021,|nincs megadva|,földszint,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,,
105.38,"VII. kerület, Wesselényi utca 19.",97.0,4.0,0,jó állapotú,|nincs megadva|,duplakomfortos,2,|nincs megadva|,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
39.9,"VII. kerület, Külső-Erzsébetváros ",48.0,1.0,1.0,felújított,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,20  Ft/hó,|nincs megadva|,egy helyiségben,északkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
28.9,"VII. kerület, Külső-Erzsébetváros ",30.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,5,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,,
55.0,"VII. kerület, Belső-Erzsébetváros ",64.0,2.0,0,jó állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
37.5,"VII. kerület, Belső-Erzsébetváros ",29.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
41.99,"VII. kerület, István utca ",43.0,2.0,0,felújított,1950 előtt,összkomfortos,földszint,5,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,nem,egy helyiségben,délkelet,kertre néz,|nincs megadva|,igen,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,,
118.0,"VII. kerület, Belső-Erzsébetváros ",155.0,5.0,0,jó állapotú,1950 előtt,duplakomfortos,1,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
108.77,"VII. kerület, Wesselényi utca ",73.0,3.0,0,felújított,1950 előtt,összkomfortos,2,4,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
44.9,"VII. kerület, Külső-Erzsébetváros ",43.0,1.0,0,felújított,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
32.79,"VII. kerület, Peterdy utca ",49.0,2.0,0,felújítandó,1950 előtt,összkomfortos,3,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
85.9,"VII. kerület, Rottenbiller utca ",128.0,5.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,38 400  Ft/hó,igen,külön helyiségben,délnyugat,kertre néz,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,,
29.99,"VII. kerület, Külső-Erzsébetváros - Ligetváros ",30.0,1.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
200.0,"VII. kerület, Károly körút ",215.0,6.0,0,felújított,1950 és 1980 között,duplakomfortos,5,5,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,60 000  Ft/hó,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,6 m|2|,|nincs megadva|,"legfelső emelet, nem tetőtéri","utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,6.0,
59.9,"VII. kerület, Középső-Erzsébetváros ",89.0,3.0,0,közepes állapotú,1950 előtt,összkomfortos,2,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,északkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,cserépkályha,|nincs megadva|,|nincs megadva|,,
36.0,"VII. kerület, Nefelejcs utca ",34.0,2.0,0,felújítandó,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,|nincs megadva|,,
88.9,"VII. kerület, Középső-Erzsébetváros ",83.0,3.0,0,felújított,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
92.9,"VII. kerület, Szövetség utca ",92.0,3.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
124.5,"VII. kerület, Munkás utca ",104.0,4.0,0,felújított,1950 előtt,összkomfortos,félemelet,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
69.0,"VII. kerület, Külső-Erzsébetváros - Ligetváros ",84.0,3.0,0,felújított,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
165.0,"VII. kerület, Belső-Erzsébetváros ",75.0,2.0,0,felújított,1950 és 1980 között,összkomfortos,3,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,,
36.0,"VII. kerület, Alsó erdősor ",28.0,2.0,0,felújított,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
58.9,"VII. kerület, Almássy tér ",65.0,2.0,0,felújított,1950 előtt,összkomfortos,1,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,északkelet,utcai,2 m|2|,nem,nem tetőtéri,"utca, közterület","hűtő-fűtő klíma, infrafűtés",|nincs megadva|,|nincs megadva|,2.0,
58.8,"VII. kerület, Péterfy Sándor utca ",57.0,2.0,0,|nincs megadva|,1950 előtt,összkomfortos,1,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,2 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,2.0,
59.6,"VII. kerület, Bethlen Gábor utca ",64.0,2.0,1.0,jó állapotú,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,kelet,utcai,2.5 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,2.5,
51.9,"VII. kerület, Külső-Erzsébetváros ",65.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 200  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
110.0,"VII. kerület, Középső-Erzsébetváros ",118.0,3.0,0,jó állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,3 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3.0,
109.9,"VII. kerület, Wesselényi utca ",126.0,4.0,0,közepes állapotú,1950 előtt,összkomfortos,3,3,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön és egyben is,északnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,,
110.0,"VII. kerület, Rákóczi út ",84.0,2.0,0,felújított,1950 előtt,duplakomfortos,2,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 000  Ft/hó,nem,egy helyiségben,északnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",|nincs megadva|,|nincs megadva|,|nincs megadva|,,
33.0,"VII. kerület, Dohány utca 63.",29.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,5,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 000  Ft/hó,nem,egy helyiségben,délnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,,
34.9,"VII. kerület, Péterfy Sándor utca ",56.0,2.0,0,felújítandó,1950 és 1980 között,összkomfortos,3,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
54.9,"VII. kerület, Murányi utca ",66.0,2.0,0,felújított,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
32.5,"VII. kerület, István utca ",24.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,1,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
56.9,"VII. kerület, Rákóczi út 86.",80.0,2.0,0,felújítandó,1950 előtt,összkomfortos,4,6,van,3 m-nél magasabb,nincs,80 m|3|/hó,180 kWh/hó,40 000  Ft/hó,19 000  Ft/hó,|nincs megadva|,külön és egyben is,nyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
52.9,"VII. kerület, Alsó erdősor ",67.0,2.0,1.0,felújítandó,1950 előtt,összkomfortos,1,2,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
109.0,"VII. kerület, Belső-Erzsébetváros ",118.0,3.0,0,felújított,1950 előtt,összkomfortos,1,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,kelet,utcai,11 m|2|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,11.0,
32.5,"VII. kerület, István utca ",24.0,1.0,0,felújítandó,|nincs megadva|,összkomfortos,1,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,6 100  Ft/hó,|nincs megadva|,egy helyiségben,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
41.9,"VII. kerület, Külső-Erzsébetváros ",47.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,2,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
46.9,"VII. kerület, Szinva utca ",72.0,2.0,0,felújítandó,|nincs megadva|,|nincs megadva|,3,3,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",egyéb,|nincs megadva|,|nincs megadva|,,
82.0,"VII. kerület, Hernád utca ",105.0,3.0,0,jó állapotú,1950 előtt,összkomfortos,3,4,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,30 000  Ft/hó,nem,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
95.99,"VII. kerület, Dohány utca ",93.0,4.0,0,jó állapotú,1950 előtt,duplakomfortos,2,4,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,23 250  Ft/hó,|nincs megadva|,|nincs megadva|,nyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
85.0,"VII. kerület, Péterfy Sándor utca ",110.0,3.0,0,felújítandó,1950 előtt,összkomfortos,3,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,1.44 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,1.44,
30.9,"VII. kerület, Garay tér ",36.0,1.0,0,jó állapotú,|nincs megadva|,összkomfortos,földszint,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 700  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
110.0,"VII. kerület, Kertész utca ",104.0,5.0,0,felújított,1950 és 1980 között,összkomfortos,1,|nincs megadva|,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,31 200  Ft/hó,|nincs megadva|,külön és egyben is,dél,utcai,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
120.0,"VII. kerület, Kertész utca ",125.0,6.0,0,felújított,1950 és 1980 között,összkomfortos,2,|nincs megadva|,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 276  Ft/hó,|nincs megadva|,egy helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
