price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram
61.0,"III. kerület, Pablo Neruda utca ",75.0,2.0,2.0,2.0,jó állapotú,1981 és 2000 között,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,2 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",,távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|
39.0,"III. kerület, Viador utca ",30.0,1.0,0,4.0,jó állapotú,1950 és 1980 között,összkomfortos,1,4,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,utcai,4 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
80.0,"III. kerület, Nánási út 37.",53.0,2.0,0,8.0,újszerű,2001 és 2010 között,komfortos,1,3,van,|nincs megadva|,van,igen,60 m|3|/hó,100 kWh/hó,15 000  Ft/hó,33 000  Ft/hó,egy helyiségben,dél,panorámás,8 m|2|,|nincs megadva|,nem tetőtéri,udvari beálló - megvásárolható,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
120.0,"II. kerület, Török utca ",110.0,4.0,0,,jó állapotú,1950 előtt,összkomfortos,földszint,4,van,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,33 000  Ft/hó,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,nincs,|nincs megadva|,
37.95,"III. kerület, Kenyeres utca ",42.0,1.0,2.0,,felújított,|nincs megadva|,összkomfortos,földszint,földszintes,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,nem tetőtéri,"utca, közterület",,gázkazán,van,|nincs megadva|,
89.9,"II. kerület, Zöldkert út ",58.0,2.0,1.0,3.0,újszerű,2001 és 2010 között,összkomfortos,2,2,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 900  Ft/hó,külön és egyben is,délnyugat,panorámás,3 m|2|,nem,tetőtéri,teremgarázs hely - kötelező megvenni,8 M Ft,gázkazán,van - 8 cm,CC,
69.9,"III. kerület, Árpád fejedelem útja ",62.0,2.0,1.0,4.0,felújított,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 100  Ft/hó,külön helyiségben,|nincs megadva|,|nincs megadva|,4 m|2|,nem,nem tetőtéri,|nincs megadva|,,távfűtés,|nincs megadva|,|nincs megadva|,
35.15,"III. kerület, Királyok útja ",31.0,1.0,0,,közepes állapotú,1981 és 2000 között,összkomfortos,4,4,nincs,3 m-nél alacsonyabb,|nincs megadva|,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,25 000  Ft/hó,7 200  Ft/hó,egy helyiségben,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,"legfelső emelet, nem tetőtéri","utca, közterület - ingyenes",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
149.0,"II. kerület, Szerb Antal utca ",123.0,4.0,0,9.0,közepes állapotú,1950 előtt,duplakomfortos,1,2,nincs,3 m-nél magasabb,|nincs megadva|,nem,170 m|3|/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délkelet,panorámás,9 m|2|,igen,tetőtéri,"utca, közterület - ingyenes",,gázkazán,van,|nincs megadva|,
45.5,"II. kerület, Horvát utca 11-17.",29.0,1.0,0,,felújított,|nincs megadva|,összkomfortos,2,3,nincs,|nincs megadva|,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,egy helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,házközponti egyedi méréssel,van,|nincs megadva|,
33.2,"III. kerület, Gulácsy Lajos utca ",37.0,1.0,0,3.0,jó állapotú,1981 és 2000 között,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,van,nem,1 m|3|/hó,10 kWh/hó,20 000  Ft/hó,5 865  Ft/hó,egy helyiségben,délnyugat,panorámás,3 m|2|,nem,nem tetőtéri,"utca, közterület - ingyenes",,távfűtés,nincs,EE,nem vett részt
46.9,"II. kerület, Budakeszi út ",28.0,1.0,1.0,,|nincs megadva|,|nincs megadva|,összkomfortos,2,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,,házközponti,van,|nincs megadva|,
92.0,"II. kerület, Tizedes utca ",75.0,2.0,1.0,4.0,jó állapotú,1950 előtt,összkomfortos,1,4,van,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,4 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,"gáz (konvektor), kandalló",|nincs megadva|,|nincs megadva|,
57.9,"III. kerület, Folyamőr utca 5.",27.0,1.0,0,7.0,újszerű,2023,összkomfortos,6,10,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 800  Ft/hó,egy helyiségben,kelet,panorámás,7 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"7,50 M Ft",mennyezeti hűtés-fűtés,van,AA+,
89.9,"II. kerület, Keleti Károly utca ",60.0,2.0,0,,felújított,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,padlófűtés,|nincs megadva|,|nincs megadva|,
184.99,"II. kerület, Szerb Antal utca ",113.0,4.0,0,12.0,jó állapotú,|nincs megadva|,duplakomfortos,1,2,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,dél,udvari,12 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - benne van az árban,,gázkazán,|nincs megadva|,|nincs megadva|,
98.0,"II. kerület, Pasaréti út ",54.0,2.0,0,10.0,újszerű,2001 és 2010 között,|nincs megadva|,földszint,4,van,|nincs megadva|,van,|nincs megadva|,66 m|3|/hó,|nincs megadva|,40 000  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,10 m|2|,igen,nem tetőtéri,teremgarázs hely - kötelező megvenni,7 M Ft,|nincs megadva|,van,|nincs megadva|,
91.9,"II. kerület, Hűvösvölgyi út ",55.0,3.0,0,,felújított,|nincs megadva|,duplakomfortos,félemelet,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",,gázkazán,|nincs megadva|,|nincs megadva|,
74.9,"I. kerület, Attila út 75.",64.0,3.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,3,|nincs megadva|,van,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,24 500  Ft/hó,külön helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",,"gáz (konvektor), elektromos konvektor",nincs,|nincs megadva|,
78.0,"II. kerület, Horvát utca ",56.0,2.0,0,6.0,felújított,1981 és 2000 között,összkomfortos,5,9,van,3 m-nél magasabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,28 000  Ft/hó,külön helyiségben,|nincs megadva|,panorámás,6 m|2|,nem,,udvari beálló - bérelhető,|nincs megadva|,házközponti egyedi méréssel,van,AA,
89.9,"III. kerület, Kisbojtár utca ",72.0,3.0,0,12.0,jó állapotú,2001 és 2010 között,duplakomfortos,földszint,3,nincs,3 m-nél alacsonyabb,van,igen,65 m|3|/hó,135 kWh/hó,20 000  Ft/hó,15 000  Ft/hó,külön és egyben is,kelet,kertre néz,12 m|2|,igen,nem tetőtéri,"utca, közterület - ingyenes",,gázkazán,van,DD,
42.5,"II. kerület, Margit körút 11.",35.0,1.0,1.0,,felújított,|nincs megadva|,összkomfortos,földszint,6,|nincs megadva|,|nincs megadva|,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 200  Ft/hó,egy helyiségben,dél,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,
40.0,"III. kerület, Zápor utca ",42.0,2.0,0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,1 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
38.9,"III. kerület, Szentendrei út ",48.0,2.0,0,4.0,közepes állapotú,1950 és 1980 között,összkomfortos,2,10,van,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,110 kWh/hó,|nincs megadva|,9 936  Ft/hó,külön helyiségben,nyugat,utcai,4 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,távfűtés,nincs,DD,nem vett részt
64.99,"III. kerület, Hegyláb utca ",51.0,1.0,2.0,14.0,jó állapotú,2001 és 2010 között,összkomfortos,földszint,2,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,80 m|3|/hó,100 kWh/hó,25 000  Ft/hó,7 000  Ft/hó,külön helyiségben,dél,kertre néz,14 m|2|,igen,nem tetőtéri,"utca, közterület - ingyenes",,gázkazán,van - 8 cm,|nincs megadva|,
37.2,"III. kerület, Pacsirtamező utca ",34.0,2.0,0,,jó állapotú,1950 előtt,komfortos,félemelet,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,80 m|3|/hó,180 kWh/hó,14 600  Ft/hó,16 830  Ft/hó,egy helyiségben,dél,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari beálló - benne van az árban,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
139.0,"III. kerület, Czetz János utca ",176.0,4.0,2.0,17.0,jó állapotú,1981 és 2000 között,duplakomfortos,1,4,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,panorámás,17 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
51.5,"II. kerület, Szilágyi Erzsébet fasor ",49.0,1.0,1.0,,felújítandó,|nincs megadva|,összkomfortos,2,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,|nincs megadva|,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
89.99,"III. kerület, Pusztakúti út 10.",63.0,3.0,0,15.0,felújított,|nincs megadva|,|nincs megadva|,1,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,kertre néz,15 m|2|,igen,|nincs megadva|,teremgarázs hely,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
87.5,"II. kerület, Budakeszi út ",70.0,3.0,0,8.0,felújított,|nincs megadva|,|nincs megadva|,4,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,8 m|2|,|nincs megadva|,,udvari beálló - benne van az árban,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
42.4,"III. kerület, Jendrassik György utca ",51.0,2.0,0,3.0,jó állapotú,1981 és 2000 között,összkomfortos,2,10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17  Ft/hó,külön helyiségben,|nincs megadva|,utcai,3 m|2|,nem,nem tetőtéri,"utca, közterület - ingyenes",,távfűtés egyedi méréssel,van,CC,részt vett
64.0,"I. kerület, Batthyány utca ",39.0,1.0,0,1.0,felújított,1950 előtt,összkomfortos,4,4,van,|nincs megadva|,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,180 kWh/hó,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,panorámás,1 m|2|,nem,"legfelső emelet, nem tetőtéri",|nincs megadva|,,"hűtő-fűtő klíma, padlófűtés",|nincs megadva|,|nincs megadva|,
61.75,"III. kerület, Szépvölgyi út 57-61.",35.0,1.0,0,8.0,jó állapotú,2001 és 2010 között,összkomfortos,2,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délnyugat,panorámás,8 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"10,25 M Ft",házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
81.4,"II. kerület, Frankel Leó út ",67.0,2.0,0,,felújított,|nincs megadva|,összkomfortos,4,4,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
126.0,"III. kerület, Bogdáni út ",63.0,1.0,2.0,37.0,újszerű,2021,duplakomfortos,6,több mint 10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,130 kWh/hó,20 000  Ft/hó,30 000  Ft/hó,külön helyiségben,északkelet,panorámás,37 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,10 M Ft,"hűtő-fűtő klíma, hőszivattyú",van,AA+,
69.5,"II. kerület, Horvát utca 2.",56.0,2.0,1.0,7.0,jó állapotú,|nincs megadva|,|nincs megadva|,4,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,28 000  Ft/hó,külön helyiségben,|nincs megadva|,utcai,7 m|2|,|nincs megadva|,,udvari beálló - bérelhető,3 000  Ft/hó,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
56.9,"III. kerület, Miklós utca ",69.0,3.0,0,,felújított,|nincs megadva|,|nincs megadva|,9,10,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,nem vett részt
39.9,"II. kerület, Török utca ",46.0,1.0,0,,közepes állapotú,1950 előtt,komfortos,földszint,4,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,20 000  Ft/hó,egy helyiségben,nyugat,udvari,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - ingyenes",,"gáz (konvektor), elektromos fűtőpanel",nincs,|nincs megadva|,
134.9,"II. kerület, Szépvölgyi út ",73.0,3.0,0,17.0,újszerű,2011,duplakomfortos,1,3,van,3 m-nél alacsonyabb,van,igen,94 m|3|/hó,210 kWh/hó,27 000  Ft/hó,33 700  Ft/hó,külön és egyben is,dél,kertre néz,17 m|2|,nem,nem tetőtéri,teremgarázs hely - kötelező megvenni,7 M Ft,gázkazán,van,AA,
74.9,"I. kerület, Hunyadi János út ",50.0,1.0,0,,felújított,1950 előtt,összkomfortos,1,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,|nincs megadva|,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,padlófűtés,|nincs megadva|,|nincs megadva|,
46.5,"III. kerület, Bálint György utca ",57.0,1.0,2.0,,jó állapotú,1950 és 1980 között,összkomfortos,8,10,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - ingyenes",,"házközponti egyedi méréssel, hűtő-fűtő klíma",nincs,|nincs megadva|,nem vett részt
129.9,"III. kerület, Árpád fejedelem útja ",108.0,3.0,0,,felújított,1950 és 1980 között,duplakomfortos,3,6,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,29 000  Ft/hó,külön és egyben is,délkelet,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés,|nincs megadva|,|nincs megadva|,
92.0,"III. kerület, Nánási út ",64.0,3.0,0,15.0,újszerű,2001 és 2010 között,luxus,földszint,3,van,3 m-nél magasabb,nincs,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,38 000  Ft/hó,egy helyiségben,dél,kertre néz,15 m|2|,igen,nem tetőtéri,teremgarázs hely - bérelhető,30 000  Ft/hó,gázkazán,van,|nincs megadva|,
124.0,"II. kerület, Káplár utca ",88.0,2.0,1.0,2.0,felújított,1950 előtt,összkomfortos,3,5,van,3 m-nél magasabb,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,180 kWh/hó,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,2 m|2|,nem,nem tetőtéri,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,
70.0,"II. kerület, Guyon köz ",48.0,2.0,0,,felújított,1950 és 1980 között,|nincs megadva|,földszint,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
40.9,"III. kerület, Jós utca 3.",57.0,1.0,2.0,3.0,felújított,1950 és 1980 között,összkomfortos,2,10,van,3 m-nél alacsonyabb,nincs,nem,Nincs gáz bekötve az ingatlanba,140 kWh/hó,35  Ft/hó,15  Ft/hó,külön helyiségben,délkelet,utcai,3 m|2|,igen,nem tetőtéri,"utca, közterület",,távfűtés,van - 2 cm,EE,részt vett
64.9,"I. kerület, Hattyú utca 18.",46.0,1.0,1.0,,felújított,|nincs megadva|,|nincs megadva|,5,5,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,panorámás,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",,"gázkazán, padlófűtés",van,|nincs megadva|,
58.23,"III. kerület, Pablo Neruda utca ",74.0,3.0,0,2.0,jó állapotú,|nincs megadva|,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,külön helyiségben,|nincs megadva|,|nincs megadva|,2 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|
38.5,"III. kerület, Folyamőr utca 2.",48.0,2.0,0,2.0,jó állapotú,|nincs megadva|,összkomfortos,10,10,van,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,panorámás,2 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,távfűtés egyedi méréssel,van,|nincs megadva|,részt vett
60.0,"II. kerület, Kapás utca ",58.0,2.0,0,,felújított,1950 előtt,|nincs megadva|,földszint,6,van,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 405  Ft/hó,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gázkazán,nincs,|nincs megadva|,
33.5,"III. kerület, Boglya utca ",28.0,1.0,0,3.0,jó állapotú,1981 és 2000 között,|nincs megadva|,1,4,nincs,3 m-nél alacsonyabb,van,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,15 000  Ft/hó,10 000  Ft/hó,egy helyiségben,dél,utcai,3 m|2|,nem,nem tetőtéri,"utca, közterület",,távfűtés,|nincs megadva|,|nincs megadva|,nem vett részt
199.0,"III. kerület, Folyondár utca ",135.0,5.0,0,13.0,felújított,2001 és 2010 között,duplakomfortos,2,3,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,29 480  Ft/hó,külön és egyben is,észak,panorámás,13 m|2|,nem,"legfelső emelet, nem tetőtéri",teremgarázs hely - megvásárolható,7 M Ft,gázkazán,van,|nincs megadva|,
29.4,"III. kerület, Pacsirtamező utca 28.",28.0,1.0,0,,közepes állapotú,1950 és 1980 között,komfortos,1,3,nincs,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,egy helyiségben,délnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gáz (konvektor),|nincs megadva|,EE,
399.0,"II. kerület, Páfránykert utca ",159.0,4.0,2.0,33.0,felújított,|nincs megadva|,luxus,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,33 m|2|,igen,|nincs megadva|,teremgarázs hely - benne van az árban,,"hűtő-fűtő klíma, padlófűtés, gázkazán",van - 30 cm,|nincs megadva|,
72.0,"III. kerület, Árpád fejedelem útja 49.",77.0,2.0,1.0,4.0,felújítandó,1950 és 1980 között,összkomfortos,földszint,6,van,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,123 000  Ft/hó,külön helyiségben,kelet,utcai,4 m|2|,igen,nem tetőtéri,"utca, közterület - fizetős övezet",,távfűtés egyedi méréssel,nincs,|nincs megadva|,
59.9,"II. kerület, Pasaréti út ",43.0,1.0,2.0,,felújított,|nincs megadva|,|nincs megadva|,félemelet,2,|nincs megadva|,3 m-nél magasabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,külön helyiségben,kelet,kertre néz,|nincs megadva|,nem,|nincs megadva|,udvari beálló,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
