price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram
79.9,"VIII. kerület, József utca ",76.0,2.0,0,26.0,újszerű,2001 és 2010 között,összkomfortos,1,7,van,3 m-nél alacsonyabb,|nincs megadva|,igen,Nincs gáz bekötve az ingatlanba,100 kWh/hó,35 000  Ft/hó,|nincs megadva|,|nincs megadva|,délkelet,kertre néz,26 m|2|,igen,nem tetőtéri,"utca, közterület",,|nincs megadva|,|nincs megadva|,|nincs megadva|,
64.9,"VIII. kerület, Ciprus utca ",69.0,3.0,0,,jó állapotú,2011,összkomfortos,5,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
26.99,"VIII. kerület, Auróra utca ",28.0,1.0,0,,felújítandó,1950 előtt,komfortos,1,3,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,35 000 000  Ft/hó,20 000  Ft/hó,egy helyiségben,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gáz (konvektor),nincs,|nincs megadva|,
83.59,"VIII. kerület, Víg utca 35-39.",56.0,3.0,0,9.76,új építésű,2024,összkomfortos,5,7,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,9.76 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"7,50 M Ft",|nincs megadva|,|nincs megadva|,AA+,
66.79,"VIII. kerület, Víg utca 35-39.",47.0,2.0,0,3.46,új építésű,2024,összkomfortos,4,7,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3.46 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"7,50 M Ft",|nincs megadva|,|nincs megadva|,AA+,
68.0,"VIII. kerület, Szigony utca 34.",86.0,4.0,0,4.0,felújítandó,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,45 000  Ft/hó,27 000  Ft/hó,külön helyiségben,délnyugat,utcai,4 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
106.0,"VIII. kerület, Üllői út ",126.0,5.0,0,,felújítandó,1950 előtt,duplakomfortos,4,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,34 000  Ft/hó,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,
32.7,"VIII. kerület, Népszínház utca ",46.0,2.0,0,,felújítandó,1950 előtt,|nincs megadva|,4,5,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,12 000  Ft/hó,külön helyiségben,délnyugat,udvari,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
48.0,"VIII. kerület, József körút ",59.0,2.0,0,,felújítandó,|nincs megadva|,|nincs megadva|,2,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,egyéb,|nincs megadva|,|nincs megadva|,
33.9,"VIII. kerület, Leonardo da Vinci utca 7.",42.0,1.0,0,,közepes állapotú,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,12 000  Ft/hó,egy helyiségben,nyugat,udvari,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület",,gáz (konvektor),nincs,|nincs megadva|,
62.9,"VIII. kerület, Józsefváros - Losoncinegyed ",112.0,3.0,0,,felújított,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,önálló garázs - megvásárolható,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
29.5,"VIII. kerület, Orczy út ",32.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,egy helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,
79.8,"VIII. kerület, József körút ",99.0,3.0,0,,felújított,1950 előtt,duplakomfortos,2,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,
105.0,"VIII. kerület, Józsefváros - Palotanegyed ",102.0,3.0,1.0,,felújítandó,|nincs megadva|,|nincs megadva|,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,4 294 967 295  Ft/hó,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
69.0,"VIII. kerület, Csokonai utca ",84.0,2.0,1.0,,jó állapotú,1950 előtt,összkomfortos,3,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
59.0,"VIII. kerület, Harminckettesek tere ",69.0,2.0,1.0,2.0,jó állapotú,1950 és 1980 között,összkomfortos,2,|nincs megadva|,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,34 000  Ft/hó,külön helyiségben,kelet,utcai,2 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,házközponti egyedi méréssel,van,|nincs megadva|,
36.9,"VIII. kerület, Alföldi utca ",40.0,1.0,0,,felújított,|nincs megadva|,összkomfortos,3,|nincs megadva|,nincs,|nincs megadva|,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,"gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
87.0,"VIII. kerület, Mária utca ",101.0,2.0,0,,jó állapotú,|nincs megadva|,összkomfortos,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
36.9,"VIII. kerület, Alföldi utca ",40.0,1.0,0,,felújított,|nincs megadva|,összkomfortos,3,|nincs megadva|,nincs,|nincs megadva|,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,"gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
87.0,"VIII. kerület, Mária utca ",101.0,2.0,0,,jó állapotú,|nincs megadva|,összkomfortos,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
