price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Panelprogram
65.0,"III. kerület, Rómaifürdő - Pók utcai lakótelep ",67.0,3.0,0,jó állapotú,|nincs megadva|,összkomfortos,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,4 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,távfűtés,|nincs megadva|,|nincs megadva|,4.0,|nincs megadva|
91.9,"II. kerület, Frankel Leó út ",77.0,2.0,0,jó állapotú,|nincs megadva|,összkomfortos,3,6,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,1.5 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,1.5,
349.0,"II. kerület, Kavics utca ",157.0,1.0,3.0,jó állapotú,2001 és 2010 között,duplakomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,|nincs megadva|,külön és egyben is,délkelet,kertre néz,40 m|2|,igen,|nincs megadva|,önálló garázs - benne van az árban,,gázkazán,|nincs megadva|,|nincs megadva|,40.0,
64.0,"III. kerület, Ürömhegy ",59.0,2.0,0,felújított,|nincs megadva|,duplakomfortos,földszint,földszintes,|nincs megadva|,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari beálló,,"gázkazán, cserépkályha",|nincs megadva|,|nincs megadva|,,
124.9,"II. kerület, Vend utca ",81.0,2.0,1.0,közepes állapotú,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,nincs,nem,100 m|3|/hó,200 kWh/hó,20 000  Ft/hó,15 000  Ft/hó,külön helyiségben,délnyugat,kertre néz,3 m|2|,nem,nem tetőtéri,udvari beálló - benne van az árban,,gázkazán,nincs,|nincs megadva|,3.0,
115.0,"III. kerület, Folyamőr utca ",61.0,3.0,0,újszerű,2023,|nincs megadva|,10 felett,több mint 10,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,38 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,"mennyezeti hűtés-fűtés, hőszivattyú",|nincs megadva|,|nincs megadva|,38.0,
199.0,"II. kerület, Szeréna út ",82.0,3.0,0,újszerű,2011,duplakomfortos,1,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,50 000  Ft/hó,külön és egyben is,|nincs megadva|,panorámás,16 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - benne van az árban,,fan-coil,|nincs megadva|,|nincs megadva|,16.0,
350.0,"II. kerület, Vérhalom ",141.0,3.0,0,újszerű,2001 és 2010 között,duplakomfortos,1,2,|nincs megadva|,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,35 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,35.0,
144.9,"III. kerület, Perényi út ",85.0,3.0,1.0,felújított,2001 és 2010 között,összkomfortos,1,2,nincs,3 m-nél alacsonyabb,van,nem,100 m|3|/hó,200 kWh/hó,30 000  Ft/hó,31 500  Ft/hó,külön és egyben is,délnyugat,panorámás,7 m|2|,nem,zárószint,teremgarázs hely - kötelező megvenni,10 M Ft,gázkazán,van - 10 cm,|nincs megadva|,7.0,
109.9,"III. kerület, Folyamőr utca ",65.0,3.0,0,|nincs megadva|,2021,|nincs megadva|,3,több mint 10,van,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,15 m|2|,nem,|nincs megadva|,|nincs megadva|,,mennyezeti hűtés-fűtés,van,|nincs megadva|,15.0,
43.9,"III. kerület, Bogdáni út ",53.0,2.0,0,|nincs megadva|,1950 és 1980 között,összkomfortos,földszint,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 020  Ft/hó,külön helyiségben,kelet,kertre néz,4 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,4.0,
87.0,"III. kerület, Nánási út ",69.0,3.0,0,jó állapotú,2001 és 2010 között,összkomfortos,2,|nincs megadva|,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,külön helyiségben,nyugat,kertre néz,7 m|2|,nem,nem tetőtéri,"utca, közterület - ingyenes",,házközponti,nincs,|nincs megadva|,7.0,
44.99,"I. kerület, Logodi utca ",34.0,1.0,0,|nincs megadva|,1950 előtt,összkomfortos,|nincs megadva|,3,|nincs megadva|,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11  Ft/hó,külön helyiségben,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,távfűtés,|nincs megadva|,|nincs megadva|,,
149.0,"III. kerület, Királylaki út ",131.0,4.0,2.0,újszerű,2012,duplakomfortos,2,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,panorámás,12 m|2|,igen,tetőtéri,teremgarázs hely - benne van az árban,,gázkazán,|nincs megadva|,|nincs megadva|,12.0,
134.9,"II. kerület, Bimbó út ",105.0,4.0,0,közepes állapotú,1950 előtt,duplakomfortos,1,7,van,3 m-nél magasabb,nincs,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,kelet,utcai,3 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",,házközponti,|nincs megadva|,|nincs megadva|,3.0,
95.9,"II. kerület, Rézmál ",83.0,3.0,0,felújítandó,1950 előtt,összkomfortos,félemelet,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,külön helyiségben,dél,kertre néz,8 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,8.0,
31.0,"III. kerület, Békásmegyeri lakótelep hegy felől ",34.0,1.0,0,újszerű,1981 és 2000 között,összkomfortos,10 felett,több mint 10,van,3 m-nél alacsonyabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,panorámás,3 m|2|,nem,nem tetőtéri,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,3.0,|nincs megadva|
74.5,"II. kerület, Horvát utca ",63.0,2.0,1.0,felújított,|nincs megadva|,összkomfortos,3,8,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,|nincs megadva|,dél,|nincs megadva|,7 m|2|,|nincs megadva|,nem tetőtéri,udvari beálló - bérelhető,35 000  Ft/hó,házközponti,|nincs megadva|,|nincs megadva|,7.0,
61.5,"III. kerület, Vízimolnár utca ",73.0,1.0,3.0,jó állapotú,1981 és 2000 között,összkomfortos,4,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 190  Ft/hó,külön helyiségben,dél,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés,|nincs megadva|,|nincs megadva|,,|nincs megadva|
140.37,"III. kerület, Óbuda-Óváros ",112.0,3.0,1.0,felújított,1981 és 2000 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,|nincs megadva|,9 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,DD,9.0,
78.0,"II. kerület, Ábrányi Emil utca ",55.0,1.0,1.0,felújított,1950 és 1980 között,összkomfortos,1,2,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,panorámás,8 m|2|,|nincs megadva|,nem tetőtéri,udvari beálló - benne van az árban,,gázkazán,|nincs megadva|,|nincs megadva|,8.0,
59.0,"III. kerület, Óbudai lakótelep ",67.0,3.0,0,felújított,|nincs megadva|,összkomfortos,3,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,25  Ft/hó,külön helyiségben,|nincs megadva|,utcai,3 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,3.0,|nincs megadva|
39.5,"III. kerület, Rómaifürdő - Pók utcai lakótelep ",49.0,2.0,0,közepes állapotú,1981 és 2000 között,összkomfortos,1,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,távfűtés,|nincs megadva|,|nincs megadva|,,|nincs megadva|
75.0,"II. kerület, Frankel Leó út ",76.0,2.0,1.0,jó állapotú,1950 előtt,összkomfortos,1,4,van,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,24 240  Ft/hó,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gáz (konvektor),van,|nincs megadva|,,
39.5,"II. kerület, Török utca ",46.0,1.0,0,közepes állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,nincs,nem,100 m|3|/hó,200 kWh/hó,20 000  Ft/hó,10  Ft/hó,egy helyiségben,nyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
79.9,"III. kerület, Árpád fejedelem útja 53.",74.0,2.0,1.0,felújítandó,1950 és 1980 között,duplakomfortos,1,7,van,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,kelet,utcai,3 m|2|,nem,nem tetőtéri,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,3.0,
75.9,"II. kerület, Káplár utca ",70.0,3.0,0,közepes állapotú,1950 és 1980 között,összkomfortos,4,6,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,panorámás,12 m|2|,nem,nem tetőtéri,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,12.0,
84.0,"III. kerület, Rómaifürdő ",93.0,2.0,1.0,jó állapotú,1981 és 2000 között,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,,
300.0,"I. kerület, Víziváros ",112.0,4.0,0,jó állapotú,1950 előtt,összkomfortos,2,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,külön helyiségben,kelet,panorámás,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
99.0,"II. kerület, Országút ",97.0,2.0,1.0,felújított,1950 előtt,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
34.9,"III. kerület, Veder utca ",37.0,1.0,0,közepes állapotú,1950 és 1980 között,összkomfortos,földszint,földszintes,nincs,3 m-nél alacsonyabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,|nincs megadva|,külön helyiségben,nyugat,kertre néz,|nincs megadva|,igen,|nincs megadva|,önálló garázs - kötelező megvenni,6 M Ft,gázkazán,nincs,|nincs megadva|,,
126.0,"II. kerület, Országút ",84.0,2.0,0,jó állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,33 432  Ft/hó,külön helyiségben,nyugat,utcai,3.6 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,3.6,
117.5,"II. kerület, Lublói utca ",78.0,2.0,1.0,jó állapotú,1981 és 2000 között,összkomfortos,földszint,2,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 000  Ft/hó,|nincs megadva|,kelet,kertre néz,60 m|2|,igen,|nincs megadva|,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,60.0,
133.0,"III. kerület, Sereg utca 9.",80.0,3.0,0,újszerű,2022,összkomfortos,|nincs megadva|,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,141 m|2|,igen,penthouse,teremgarázs hely,,gázkazán,|nincs megadva|,|nincs megadva|,141.0,
84.9,"I. kerület, Krisztinaváros - Naphegy ",58.0,3.0,0,újszerű,1950 és 1980 között,összkomfortos,1,2,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,önálló garázs - megvásárolható,"16,90 M Ft",|nincs megadva|,|nincs megadva|,|nincs megadva|,,
129.99,"I. kerület, Naphegy utca 12.",53.0,2.0,0,|nincs megadva|,2024,|nincs megadva|,2,8,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,7 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,|nincs megadva|,"házközponti egyedi méréssel, hőszivattyú, mennyezeti hűtés-fűtés",|nincs megadva|,AA,7.0,
56.9,"III. kerület, Békásmegyeri lakótelep hegy felől ",74.0,3.0,0,felújított,1981 és 2000 között,összkomfortos,4,4,nincs,3 m-nél alacsonyabb,|nincs megadva|,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,3 m|2|,nem,nem tetőtéri,"utca, közterület",,távfűtés,|nincs megadva|,|nincs megadva|,3.0,|nincs megadva|
99.0,"I. kerület, Krisztinaváros - Váralja ",84.0,4.0,0,felújított,1950 előtt,|nincs megadva|,földszint,3,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
49.9,"III. kerület, Kiscelli utca ",58.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,félemelet,2,nincs,3 m-nél magasabb,nincs,nem,100 m|3|/hó,200 kWh/hó,20 000  Ft/hó,16 000  Ft/hó,egy helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,nincs,|nincs megadva|,,
38.9,"III. kerület, Kerék utca ",52.0,2.0,0,közepes állapotú,1950 és 1980 között,összkomfortos,4,10,van,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,távfűtés,|nincs megadva|,|nincs megadva|,,|nincs megadva|
499.99,"II. kerület, Vérhalom ",177.0,4.0,0,jó állapotú,2001 és 2010 között,duplakomfortos,1,2,|nincs megadva|,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,91.37 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,91.37,
63.9,"I. kerület, Toldy Ferenc utca ",52.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,külön helyiségben,kelet,panorámás,1 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,1.0,
99.9,"II. kerület, Vérhalom tér ",60.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,2,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,kertre néz,6 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,6.0,
83.0,"III. kerület, Bécsi út ",80.0,3.0,0,jó állapotú,2001 és 2010 között,összkomfortos,2,4,van,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,külön helyiségben,délkelet,kertre néz,5 m|2|,nem,nem tetőtéri,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,5.0,
1.2,"I. kerület, Víziváros ",389.0,5.0,0,|nincs megadva|,2023,luxus,4,|nincs megadva|,van,3 m-nél magasabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délkelet,panorámás,100 m|2|,nem,tetőtéri,teremgarázs hely - bérelhető,65 000  Ft/hó,hőszivattyú,van,|nincs megadva|,100.0,
210.0,"II. kerület, Bimbó út ",200.0,4.0,0,felújított,1981 és 2000 között,duplakomfortos,|nincs megadva|,|nincs megadva|,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,kertre néz,8 m|2|,|nincs megadva|,|nincs megadva|,önálló garázs,,gázkazán,|nincs megadva|,|nincs megadva|,8.0,
52.5,"II. kerület, Széher út ",48.0,2.0,0,felújítandó,1950 és 1980 között,összkomfortos,1,2,nincs,3 m-nél alacsonyabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 600  Ft/hó,külön helyiségben,északkelet,kertre néz,7 m|2|,nem,nem tetőtéri,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,7.0,
109.0,"III. kerület, Kocsis Sándor út ",62.0,3.0,0,újszerű,2021,duplakomfortos,2,2,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,északkelet,udvari,12 m|2|,nem,tetőtéri,udvari beálló - benne van az árban,,hőszivattyú,|nincs megadva|,|nincs megadva|,12.0,
92.0,"II. kerület, Zöldmál ",73.0,3.0,0,jó állapotú,1981 és 2000 között,összkomfortos,földszint,2,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,külön helyiségben,|nincs megadva|,kertre néz,11 m|2|,igen,nem tetőtéri,teremgarázs hely - kötelező megvenni,7 M Ft,gázkazán,van,|nincs megadva|,11.0,
61.4,"III. kerület, Rómaifürdő - Pók utcai lakótelep ",74.0,3.0,0,jó állapotú,1981 és 2000 között,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,|nincs megadva|,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,,|nincs megadva|
75.0,"II. kerület, Kupeczky utca ",48.0,2.0,0,jó állapotú,1981 és 2000 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 500  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,5.0,
320.0,"II. kerület, Felhévízi utca 6.",190.0,5.0,0,felújított,1950 előtt,összkomfortos,|nincs megadva|,3,nincs,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,80 000  Ft/hó,|nincs megadva|,külön és egyben is,délkelet,udvari,20 m|2|,igen,|nincs megadva|,"utca, közterület - fizetős övezet",,gázkazán,|nincs megadva|,|nincs megadva|,20.0,
188.0,"II. kerület, Rózsadomb ",105.0,3.0,0,felújított,1950 és 1980 között,összkomfortos,3,3,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,panorámás,48 m|2|,nem,|nincs megadva|,önálló garázs - kötelező megvenni,12 M Ft,gázkazán,|nincs megadva|,|nincs megadva|,48.0,
210.0,"II. kerület, Pálvölgy ",139.0,4.0,0,újszerű,1981 és 2000 között,luxus,2,2,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délnyugat,panorámás,|nincs megadva|,|nincs megadva|,"legfelső emelet, nem tetőtéri",teremgarázs hely - kötelező megvenni,16 M Ft,gázkazán,|nincs megadva|,|nincs megadva|,,
