price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Panelprogram,Parkolóhely ára,Energetikai tanúsítvány
41.5,"VIII. kerület, Józsefváros - Orczynegyed ",36.0,2.0,0,jó állapotú,2001 és 2010 között,összkomfortos,4,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 000  Ft/hó,|nincs megadva|,|nincs megadva|,délkelet,kertre néz,6 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,,6.0,,,|nincs megadva|
27.9,"VIII. kerület, Delej utca ",35.0,1.0,0,közepes állapotú,1950 és 1980 között,összkomfortos,1,5,nincs,3 m-nél magasabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,180 kWh/hó,20 000  Ft/hó,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,önálló garázs - bérelhető,|nincs megadva|,|nincs megadva|,,,,|nincs megadva|,|nincs megadva|
29.9,"VIII. kerület, Lujza utca ",43.0,1.0,1.0,közepes állapotú,|nincs megadva|,összkomfortos,2,5,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",elektromos fűtőpanel,nincs,,,,,|nincs megadva|
37.0,"VIII. kerület, Fiumei út 21-23.",50.0,1.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,3.0,,,|nincs megadva|
32.0,"VIII. kerület, József körút ",51.0,2.0,1.0,felújítandó,1950 előtt,komfortos,földszint,4,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,"gáz (konvektor), elektromos fűtőpanel",nincs,,,,,|nincs megadva|
40.9,"VIII. kerület, Stróbl Alajos utca ",54.0,2.0,0,felújított,|nincs megadva|,összkomfortos,2,2,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 900  Ft/hó,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
48.99,"VIII. kerület, Népszínház utca ",58.0,2.0,0,közepes állapotú,|nincs megadva|,összkomfortos,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,|nincs megadva|,külön helyiségben,északkelet,utcai,4 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,,4.0,,,|nincs megadva|
26.47,"VIII. kerület, Józsefváros - Népszínháznegyed ",29.0,1.0,0,jó állapotú,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
46.0,"VIII. kerület, Luther utca 4-6.",55.0,2.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 m|2|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,8.0,,,|nincs megadva|
73.9,"VIII. kerület, Józsefváros - Palotanegyed ",87.0,3.0,0,jó állapotú,1950 előtt,|nincs megadva|,4,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,,,,,|nincs megadva|
37.0,"VIII. kerület, Józsefváros - Népszínháznegyed ",32.0,1.0,0,jó állapotú,2001 és 2010 között,|nincs megadva|,1,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,,,,,|nincs megadva|
45.49,"VIII. kerület, Józsefváros - Corvinnegyed ",41.0,1.0,0,jó állapotú,1950 és 1980 között,|nincs megadva|,5,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,távfűtés,|nincs megadva|,,,|nincs megadva|,,|nincs megadva|
73.9,"VIII. kerület, József körút ",100.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,nem,egy helyiségben,kelet,utcai,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,,,,,|nincs megadva|
41.0,"VIII. kerület, Józsefváros - Magdolnanegyed ",49.0,2.0,0,jó állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
48.5,"VIII. kerület, Mária utca ",37.0,1.0,0,jó állapotú,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,,,,,|nincs megadva|
43.0,"VIII. kerület, Karácsony Sándor utca 21.",54.0,2.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
43.0,"VIII. kerület, Karácsony Sándor utca 21.",54.0,2.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
38.0,"VIII. kerület, Rákóczi út ",35.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
29.9,"VIII. kerület, Józsefváros - Népszínháznegyed ",32.0,1.0,0,közepes állapotú,|nincs megadva|,összkomfortos,2,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15  Ft/hó,nem,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,gáz (konvektor),nincs,,,,,|nincs megadva|
48.5,"VIII. kerület, Mária utca ",37.0,1.0,0,jó állapotú,|nincs megadva|,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 300  Ft/hó,|nincs megadva|,|nincs megadva|,kelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,,,,,|nincs megadva|
95.99,"VIII. kerület, Baross utca ",112.0,3.0,0,felújított,|nincs megadva|,összkomfortos,2,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,32 800  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,,,,,|nincs megadva|
37.0,"VIII. kerület, Tisztes utca 1.",44.0,1.0,1.0,felújítandó,1950 és 1980 között,komfortos,földszint,földszintes,nincs,3 m-nél alacsonyabb,nincs,75 m|3|/hó,110 kWh/hó,20 000  Ft/hó,11 000  Ft/hó,nem,egy helyiségben,dél,utcai,6 m|2|,igen,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,,6.0,,,|nincs megadva|
36.0,"VIII. kerület, Rákóczi út ",38.0,1.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
47.0,"VIII. kerület, Kiss József utca ",43.0,1.0,1.0,felújított,1950 előtt,|nincs megadva|,1,4,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
55.0,"VIII. kerület, Kiss József utca ",50.0,1.0,1.0,újszerű,1950 előtt,|nincs megadva|,1,4,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,,,,,|nincs megadva|
23.8,"VIII. kerület, Orczy út ",29.0,1.0,0,|nincs megadva|,|nincs megadva|,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
37.9,"VIII. kerület, Nap utca ",77.0,4.0,0,felújított,1950 előtt,összkomfortos,szuterén,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,délkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
37.9,"VIII. kerület, Nap utca ",77.0,4.0,0,felújított,1950 előtt,összkomfortos,szuterén,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,délkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
26.9,"VIII. kerület, Alföldi utca 16.",35.0,1.0,0,felújítandó,1950 előtt,|nincs megadva|,2,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nincs,,,,,|nincs megadva|
17.0,"VIII. kerület, Baross utca ",35.0,1.0,0,felújított,|nincs megadva|,összkomfortos,1,2,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,utcai,2 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,,2.0,,,|nincs megadva|
38.0,"VIII. kerület, Hungária körút ",58.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 810  Ft/hó,|nincs megadva|,|nincs megadva|,észak,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
44.9,"VIII. kerület, Nap utca 20.",36.0,1.0,1.0,újszerű,1981 és 2000 között,luxus,földszint,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,nincs,,,,,|nincs megadva|
136.0,"VIII. kerület, Krúdy utca ",61.0,2.0,1.0,felújított,1950 előtt,összkomfortos,3,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,nem,egy helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,,,,,|nincs megadva|
75.0,"VIII. kerület, Gutenberg tér ",68.0,2.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
42.5,"VIII. kerület, Puskin utca ",36.0,1.0,0,közepes állapotú,1950 előtt,|nincs megadva|,1,2,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,|nincs megadva|,egy helyiségben,északkelet,udvari,|nincs megadva|,nem,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
42.0,"VIII. kerület, Szigetvári utca 10.",41.0,1.0,1.0,jó állapotú,1950 előtt,komfortos,félemelet,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 400  Ft/hó,igen,egy helyiségben,kelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
57.9,"VIII. kerület, Corvin sétány ",31.0,1.0,0,újszerű,2019,duplakomfortos,2,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 200  Ft/hó,igen,egy helyiségben,|nincs megadva|,udvari,6 m|2|,nem,nem tetőtéri,|nincs megadva|,|nincs megadva|,van,,6.0,,,|nincs megadva|
102.0,"VIII. kerület, Kiss József utca ",93.0,2.0,2.0,felújított,|nincs megadva|,|nincs megadva|,1,4,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,"hűtő-fűtő klíma, gáz (konvektor)",nincs,,,,,|nincs megadva|
22.0,"VIII. kerület, Józsefváros - Corvinnegyed ",31.0,1.0,0,felújított,1950 előtt,|nincs megadva|,szuterén,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti,|nincs megadva|,,,,,|nincs megadva|
28.9,"VIII. kerület, Szeszgyár utca ",33.0,1.0,0,jó állapotú,1950 előtt,komfortos,3,3,nincs,3 m-nél magasabb,nincs,90 m|3|/hó,|nincs megadva|,|nincs megadva|,9 295  Ft/hó,nem,egy helyiségben,nyugat,utcai,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
39.9,"VIII. kerület, Józsefváros - Ganznegyed ",37.0,2.0,0,felújított,1950 előtt,|nincs megadva|,1,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
69.0,"VIII. kerület, Csobánc utca ",93.0,3.0,0,közepes állapotú,2001 és 2010 között,duplakomfortos,2,6,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön és egyben is,délnyugat,utcai,10 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",házközponti egyedi méréssel,|nincs megadva|,,10.0,,,|nincs megadva|
34.99,"VIII. kerület, Práter utca ",43.0,2.0,0,felújítandó,1950 előtt,komfortos,földszint,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
24.5,"VIII. kerület, Kis Fuvaros utca ",90.0,4.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
61.9,"VIII. kerület, Józsefváros - Palotanegyed ",60.0,2.0,0,jó állapotú,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,,,,,|nincs megadva|
37.3,"VIII. kerület, Magdolna utca ",45.0,2.0,0,felújított,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,160 m|3|/hó,160 kWh/hó,25 000  Ft/hó,16 900  Ft/hó,nem,egy helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,,,,,|nincs megadva|
62.5,"VIII. kerület, Józsefváros - Magdolnanegyed ",94.0,3.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,4 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,4.0,,,|nincs megadva|
32.0,"VIII. kerület, Diószegi Sámuel utca 10/A",30.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
59.98,"VIII. kerület, Józsefváros - Palotanegyed ",36.0,1.0,0,|nincs megadva|,2023,komfortos,6,8,van,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,nyugat,udvari,3.95 m|2|,nem,nem tetőtéri,"utca, közterület",hőszivattyú,|nincs megadva|,,3.95,,,AA++
62.81,"VIII. kerület, Józsefváros - Palotanegyed ",37.0,1.0,0,|nincs megadva|,2023,komfortos,7,8,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,dél,panorámás,9.37 m|2|,nem,"legfelső emelet, nem tetőtéri","utca, közterület",hőszivattyú,|nincs megadva|,,9.37,,,AA++
61.7,"VIII. kerület, Józsefváros - Palotanegyed ",33.0,1.0,0,|nincs megadva|,2023,komfortos,6,8,van,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,dél,panorámás,9.43 m|2|,nem,nem tetőtéri,"utca, közterület",hőszivattyú,|nincs megadva|,,9.43,,,AA++
49.9,"VIII. kerület, Korányi Sándor utca ",72.0,2.0,0,jó állapotú,1950 előtt,komfortos,2,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,13 500  Ft/hó,|nincs megadva|,egy helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",egyéb kazán,|nincs megadva|,,,,,|nincs megadva|
106.0,"VIII. kerület, Scheiber Sándor utca 3.",95.0,4.0,0,felújított,|nincs megadva|,összkomfortos,félemelet,4,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,45 000  Ft/hó,nem,külön helyiségben,|nincs megadva|,utcai,10 m|2|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,,10.0,,,|nincs megadva|
22.15,"VIII. kerület, Diószegi Sámuel utca 5.",24.0,1.0,0,|nincs megadva|,|nincs megadva|,komfortos,|nincs megadva|,2,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
115.0,"VIII. kerület, Rozgonyi utca 2-6.",88.0,3.0,2.0,jó állapotú,1950 és 1980 között,duplakomfortos,4,4,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,26 400  Ft/hó,nem,külön és egyben is,délkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
