price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Panelprogram,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,Parkolóhely ára
40.9,"IV. kerület, Újpest-Központ ",34.0,1.0,0,3.67,|nincs megadva|,2023,összkomfortos,1,5,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,észak,udvari,3.67 m|2|,nem,nem tetőtéri,,teremgarázs hely - megvásárolható,"házközponti egyedi méréssel, padlófűtés, fan-coil",van,AA++,"5,50 M Ft"
72.8,"IV. kerület, Újpest-Központ ",66.0,3.0,0,4.64,|nincs megadva|,2023,|nincs megadva|,1,5,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,4.64 m|2|,nem,nem tetőtéri,,teremgarázs hely - megvásárolható,"házközponti egyedi méréssel, padlófűtés, fan-coil",van,AA+,"5,50 M Ft"
36.9,"IV. kerület, Újpesti lakótelep ",54.0,1.0,1.0,4.0,jó állapotú,1981 és 2000 között,összkomfortos,földszint,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,utcai,4 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,
79.9,"V. kerület, Veres Pálné utca ",63.0,1.0,1.0,,felújított,1950 előtt,|nincs megadva|,földszint,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,|nincs megadva|,,"utca, közterület",gáz (konvektor),van,|nincs megadva|,
189.9,"V. kerület, Báthory utca ",136.0,3.0,1.0,,jó állapotú,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 760  Ft/hó,külön és egyben is,kelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,
23.49,"IV. kerület, Nádor utca ",37.0,1.0,0,,felújítandó,1950 előtt,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,igen,nem tetőtéri,,"utca, közterület",|nincs megadva|,|nincs megadva|,|nincs megadva|,
115.11,"V. kerület, Belváros ",46.0,2.0,0,,közepes állapotú,1950 előtt,|nincs megadva|,1,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,
52.9,"V. kerület, Semmelweis utca ",36.0,1.0,1.0,,jó állapotú,1950 előtt,összkomfortos,5,6,van,3 m-nél alacsonyabb,van,igen,40 m|3|/hó,40 kWh/hó,39 000  Ft/hó,11  Ft/hó,egy helyiségben,délnyugat,udvari,|nincs megadva|,|nincs megadva|,"legfelső emelet, nem tetőtéri",,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,
51.0,"V. kerület, Semmelweis utca ",31.0,1.0,0,,felújított,1950 előtt,összkomfortos,5,6,van,3 m-nél alacsonyabb,van,igen,30 m|3|/hó,40 kWh/hó,30 000  Ft/hó,9 000  Ft/hó,külön helyiségben,kelet,udvari,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri",,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,
95.0,"V. kerület, Aranykéz utca ",60.0,2.0,0,23.0,jó állapotú,1950 és 1980 között,összkomfortos,4,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,39 926  Ft/hó,|nincs megadva|,északkelet,utcai,23 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,
77.0,"V. kerület, Lipótváros ",62.0,2.0,0,,felújított,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
199.0,"V. kerület, Lipótváros ",92.0,3.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
30.9,"IV. kerület, Újpesti lakótelep ",46.0,1.0,1.0,,felújítandó,|nincs megadva|,összkomfortos,5,10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 500  Ft/hó,|nincs megadva|,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
84.9,"V. kerület, Bajcsy-Zsilinszky út ",71.0,3.0,0,,közepes állapotú,1950 előtt,összkomfortos,2,6,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,
23.9,"IV. kerület, Újpest-Kertváros ",29.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,földszint,földszintes,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 000  Ft/hó,|nincs megadva|,dél,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,
64.99,"V. kerület, Balassi Bálint utca ",39.0,1.0,0,6.0,közepes állapotú,|nincs megadva|,|nincs megadva|,2,6,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
117.0,"IV. kerület, Újpest-Központ ",96.0,4.0,0,10.96,|nincs megadva|,|nincs megadva|,duplakomfortos,3,3,van,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,panorámás,10.96 m|2|,nem,nem tetőtéri,,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés, hűtő-fűtő klíma",van,AA++,|nincs megadva|
195.1,"IV. kerület, Újpest-Központ ",168.0,5.0,0,17.92,|nincs megadva|,|nincs megadva|,luxus,3,3,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,panorámás,17.92 m|2|,nem,penthouse,,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés, hűtő-fűtő klíma",van,AA++,|nincs megadva|
70.5,"IV. kerület, Újpest-Központ ",64.0,3.0,0,3.34,|nincs megadva|,|nincs megadva|,összkomfortos,1,3,van,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délnyugat,kertre néz,3.34 m|2|,nem,nem tetőtéri,,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés, hűtő-fűtő klíma",van,AA+,|nincs megadva|
60.8,"IV. kerület, Újpest-Központ ",47.0,2.0,0,4.6,|nincs megadva|,|nincs megadva|,összkomfortos,3,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,utcai,4.6 m|2|,nem,nem tetőtéri,,udvari beálló - megvásárolható,hőszivattyú,van,AA+,|nincs megadva|
53.7,"IV. kerület, Újpest-Központ ",43.0,2.0,0,2.3,|nincs megadva|,|nincs megadva|,összkomfortos,3,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,észak,utcai,2.3 m|2|,|nincs megadva|,nem tetőtéri,,önálló garázs - megvásárolható,hőszivattyú,van,AA+,|nincs megadva|
64.1,"IV. kerület, Újpest-Központ ",52.0,2.0,0,6.1,|nincs megadva|,|nincs megadva|,összkomfortos,2,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,dél,kertre néz,6.1 m|2|,nem,nem tetőtéri,,udvari beálló - megvásárolható,"hőszivattyú, padlófűtés",van,AA+,|nincs megadva|
40.9,"IV. kerület, Újpest ",35.0,1.0,0,3.7,|nincs megadva|,|nincs megadva|,összkomfortos,1,4,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,3.7 m|2|,nem,nem tetőtéri,,önálló garázs - megvásárolható,"hőszivattyú, hűtő-fűtő klíma",van,AA+,|nincs megadva|
85.0,"V. kerület, Semmelweis utca ",83.0,3.0,0,,jó állapotú,|nincs megadva|,|nincs megadva|,2,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
36.0,"IV. kerület, Dunakeszi utca ",36.0,2.0,0,,felújított,1981 és 2000 között,|nincs megadva|,2,4,nincs,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,5 600  Ft/hó,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",távfűtés,|nincs megadva|,|nincs megadva|,
54.5,"IV. kerület, Závodszky Zoltán utca ",54.0,2.0,0,5.0,felújított,|nincs megadva|,összkomfortos,1,10,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,134 kWh/hó,|nincs megadva|,14 000  Ft/hó,külön helyiségben,délkelet,kertre néz,5 m|2|,nem,nem tetőtéri,|nincs megadva|,"utca, közterület","távfűtés, hűtő-fűtő klíma",nincs,|nincs megadva|,
235.72,"V. kerület, Múzeum körút ",267.0,10.0,0,,közepes állapotú,1950 előtt,duplakomfortos,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,kelet,panorámás,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
95.0,"V. kerület, Lipótváros ",46.0,2.0,0,,felújított,1950 előtt,|nincs megadva|,4,|nincs megadva|,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
47.5,"IV. kerület, Erdősor út ",67.0,2.0,0,6.0,jó állapotú,1950 és 1980 között,összkomfortos,5,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,utcai,6 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,
45.3,"IV. kerület, Lőrinc utca ",54.0,2.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
79.9,"V. kerület, Balaton utca ",106.0,4.0,0,,jó állapotú,1950 előtt,|nincs megadva|,félemelet,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,28  Ft/hó,külön helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület",|nincs megadva|,|nincs megadva|,|nincs megadva|,
34.9,"IV. kerület, Újpest ",58.0,2.0,0,3.0,jó állapotú,1950 és 1980 között,összkomfortos,1,földszintes,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,|nincs megadva|,3 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
39.99,"IV. kerület, Mártírok útja 58.",37.0,1.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
33.8,"IV. kerület, Megyeri út ",42.0,1.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
129.0,"V. kerület, Nádor utca ",103.0,3.0,0,,közepes állapotú,1950 előtt,összkomfortos,4,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
110.0,"V. kerület, Lipótváros ",50.0,2.0,1.0,,felújított,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
86.9,"V. kerület, Haris köz 4.",68.0,2.0,0,,közepes állapotú,|nincs megadva|,|nincs megadva|,3,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
95.0,"V. kerület, Március 15. tér ",58.0,2.0,0,,felújított,|nincs megadva|,összkomfortos,3,4,van,3 m-nél magasabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,
55.0,"IV. kerület, Lakkozó utca ",61.0,2.0,0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,1 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
69.28,"IV. kerület, Megyeri út ",53.0,2.0,0,13.67,|nincs megadva|,2023,|nincs megadva|,3,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,13.67 m|2|,|nincs megadva|,|nincs megadva|,,udvari beálló - megvásárolható,"gázkazán, padlófűtés",van - 18 cm,|nincs megadva|,"3,50 M Ft"
78.89,"IV. kerület, Újpest ",67.0,3.0,0,8.28,|nincs megadva|,2023,összkomfortos,2,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,8.28 m|2|,|nincs megadva|,|nincs megadva|,,udvari beálló - megvásárolható,"gázkazán, padlófűtés",van - 18 cm,|nincs megadva|,"3,50 M Ft"
38.0,"IV. kerület, Újpest ",56.0,3.0,0,,jó állapotú,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
229.0,"V. kerület, Vigyázó Ferenc utca ",121.0,2.0,0,,felújított,1950 és 1980 között,|nincs megadva|,4,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
36.9,"IV. kerület, Reviczky utca ",57.0,2.0,0,4.0,jó állapotú,1950 és 1980 között,|nincs megadva|,3,4,nincs,|nincs megadva|,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 390  Ft/hó,külön helyiségben,|nincs megadva|,|nincs megadva|,4 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gáz (konvektor),nincs,|nincs megadva|,
85.0,"IV. kerület, Káposztásmegyer - Homoktövis lakópark ",61.0,2.0,0,,újszerű,2022,|nincs megadva|,földszint,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,
43.0,"IV. kerület, Újpesti lakótelep ",54.0,2.0,0,,jó állapotú,1981 és 2000 között,|nincs megadva|,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,
41.5,"IV. kerület, Újpest-Kertváros ",33.0,1.0,0,,felújított,1950 és 1980 között,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
109.0,"V. kerület, Szép utca ",85.0,2.0,1.0,,felújított,1950 előtt,duplakomfortos,földszint,5,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 000  Ft/hó,külön és egyben is,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,
35.0,"IV. kerület, Szent László tér 4-5.",37.0,1.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
78.0,"V. kerület, Károlyi utca ",35.0,1.0,1.0,,felújított,|nincs megadva|,|nincs megadva|,6,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,panorámás,|nincs megadva|,nem,|nincs megadva|,,"utca, közterület",házközponti,|nincs megadva|,|nincs megadva|,
15.5,"IV. kerület, Báthory utca ",8.0,1.0,0,,|nincs megadva|,|nincs megadva|,komfortos,szuterén,2,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,5 000  Ft/hó,8 000  Ft/hó,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület - ingyenes",padlófűtés,|nincs megadva|,|nincs megadva|,
42.9,"IV. kerület, Bárdos Artúr utca ",54.0,2.0,0,4.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,4 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
40.0,"IV. kerület, Attila utca ",54.0,1.0,1.0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
105.0,"V. kerület, Fehér Hajó utca ",95.0,5.0,0,,közepes állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
