price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Parkolóhely ára
85.0,"VI. kerület, Rippl-Rónai utca 25.",73.0,3.0,0,felújított,1950 előtt,|nincs megadva|,1,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délkelet,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
49.0,"VI. kerület, Külső-Terézváros ",35.0,2.0,0,|nincs megadva|,2024,összkomfortos,2,5,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,udvari beálló - megvásárolható,mennyezeti hűtés-fűtés,|nincs megadva|,|nincs megadva|,,|nincs megadva|
119.0,"VI. kerület, Bajnok utca ",102.0,2.0,1.0,felújított,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,15 810  Ft/hó,nem,|nincs megadva|,nyugat,utcai,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",padlófűtés,nincs,|nincs megadva|,,
79.99,"VI. kerület, Ó utca ",78.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,3,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000 000  Ft/hó,16 000  Ft/hó,|nincs megadva|,külön helyiségben,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
75.9,"VI. kerület, Belső-Terézváros ",70.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 000  Ft/hó,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
75.0,"VI. kerület, Belső-Terézváros ",64.0,2.0,0,jó állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,,
45.0,"VI. kerület, Aradi utca ",38.0,1.0,0,jó állapotú,2001 és 2010 között,összkomfortos,3,7,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet","házközponti egyedi méréssel, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,
89.0,"VI. kerület, Külső-Terézváros ",93.0,3.0,1.0,jó állapotú,|nincs megadva|,összkomfortos,2,6,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,17 000  Ft/hó,nem,külön helyiségben,északnyugat,utcai,12 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,12.0,
35.9,"VI. kerület, Székely Bertalan utca ",39.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,3,3,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 606  Ft/hó,|nincs megadva|,egy helyiségben,délkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,"elektromos fűtőpanel, hűtő-fűtő klíma",nincs,|nincs megadva|,,
650.0,"VI. kerület, Andrássy út 87-89.",223.0,3.0,0,felújított,1950 előtt,luxus,1,|nincs megadva|,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,panorámás,8 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület","padlófűtés, hőszivattyú, mennyezeti hűtés-fűtés",|nincs megadva|,AA++,8.0,
55.0,"VI. kerület, Király utca 89.",60.0,2.0,0,felújított,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél alacsonyabb,nincs,80 m|3|/hó,140 kWh/hó,30 000  Ft/hó,8 000  Ft/hó,nem,külön és egyben is,kelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,,
90.0,"VI. kerület, Külső-Terézváros ",78.0,3.0,0,jó állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
47.5,"VI. kerület, Külső-Terézváros ",111.0,2.0,1.0,jó állapotú,1950 előtt,összkomfortos,szuterén,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 870  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
100.5,"VI. kerület, Külső-Terézváros ",83.0,3.0,0,felújított,1950 előtt,|nincs megadva|,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,DD,,
148.3,"VI. kerület, Ó utca ",180.0,6.0,0,jó állapotú,1950 előtt,duplakomfortos,1,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
29.9,"VI. kerület, Hunyadi tér ",25.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,1,5,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 500  Ft/hó,|nincs megadva|,egy helyiségben,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
227.45,"VI. kerület, Király utca ",171.0,7.0,0,felújított,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
69.0,"VI. kerület, Belső-Terézváros ",66.0,2.0,0,jó állapotú,1950 és 1980 között,duplakomfortos,4,|nincs megadva|,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 492  Ft/hó,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
200.0,"VI. kerület, Eötvös utca ",196.0,5.0,1.0,közepes állapotú,1950 előtt,|nincs megadva|,1,2,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,38 000  Ft/hó,|nincs megadva|,külön és egyben is,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
79.99,"VI. kerület, Ó utca ",78.0,2.0,0,közepes állapotú,1950 előtt,duplakomfortos,4,6,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,külön helyiségben,északnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",elektromos konvektor,van - 10 cm,|nincs megadva|,,
29.9,"VI. kerület, Székely Bertalan utca ",30.0,1.0,0,felújítandó,|nincs megadva|,összkomfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 450  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,elektromos fűtőpanel,nincs,|nincs megadva|,,
44.8,"VI. kerület, Rózsa utca ",111.0,2.0,0,felújított,1950 előtt,összkomfortos,szuterén,2,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 800  Ft/hó,nem,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
59.9,"VI. kerület, Belső-Terézváros ",38.0,1.0,0,felújított,1950 előtt,összkomfortos,4,|nincs megadva|,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 900  Ft/hó,|nincs megadva|,|nincs megadva|,dél,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
89.0,"VI. kerület, Podmaniczky utca ",93.0,3.0,0,jó állapotú,1950 előtt,összkomfortos,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
110.5,"VI. kerület, Székely Mihály utca ",72.0,2.0,0,|nincs megadva|,2001 és 2010 között,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5.0,
109.0,"VI. kerület, Székely Mihály utca ",73.0,3.0,0,újszerű,2001 és 2010 között,összkomfortos,3,5,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,54 000  Ft/hó,igen,külön helyiségben,nyugat,kertre néz,4.3 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - kötelező megvenni,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,4.3,8 M Ft
159.99,"VI. kerület, Külső-Terézváros ",116.0,6.0,0,felújított,|nincs megadva|,duplakomfortos,3,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön és egyben is,észak,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
33.5,"VI. kerület, Podmaniczky utca ",41.0,1.0,0,közepes állapotú,1950 előtt,összkomfortos,1,6,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 000  Ft/hó,|nincs megadva|,|nincs megadva|,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
44.9,"VI. kerület, Külső-Terézváros ",31.0,1.0,0,felújított,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,210 kWh/hó,|nincs megadva|,12 000  Ft/hó,|nincs megadva|,egy helyiségben,délnyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
70.9,"VI. kerület, Külső-Terézváros ",55.0,2.0,0,jó állapotú,2011,összkomfortos,3,6,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,délkelet,udvari,6 m|2|,nem,nem tetőtéri,teremgarázs hely - bérelhető,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,6.0,|nincs megadva|
71.9,"VI. kerület, Külső-Terézváros ",55.0,2.0,0,felújított,2001 és 2010 között,összkomfortos,3,6,van,3 m-nél alacsonyabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,40 000  Ft/hó,25  Ft/hó,|nincs megadva|,egy helyiségben,északnyugat,utcai,6 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,6.0,10 M Ft
157.5,"VI. kerület, Külső-Terézváros - Diplomatanegyed ",77.0,3.0,0,|nincs megadva|,1950 előtt,|nincs megadva|,1,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,önálló garázs,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
94.0,"VI. kerület, Külső-Terézváros ",99.0,4.0,0,jó állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
82.9,"VI. kerület, Bajcsy-Zsilinszky út ",91.0,3.0,0,felújítandó,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,2 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,cserépkályha,|nincs megadva|,|nincs megadva|,2.0,
119.0,"VI. kerület, Belső-Terézváros ",81.0,3.0,0,jó állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,utcai,2 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,2.0,
199.99,"VI. kerület, Eötvös utca ",196.0,6.0,0,felújítandó,1950 előtt,komfortos,1,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,38 000  Ft/hó,nem,külön helyiségben,délnyugat,utcai,11 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,11.0,
47.39,"VI. kerület, Révay utca ",32.0,1.0,0,felújított,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
46.9,"VI. kerület, Szív utca ",38.0,1.0,1.0,jó állapotú,2001 és 2010 között,összkomfortos,2,5,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,15  Ft/hó,nem,külön helyiségben,nyugat,udvari,|nincs megadva|,nem,nem tetőtéri,teremgarázs hely - kötelező megvenni,gázkazán,van,|nincs megadva|,,6 M Ft
99.9,"VI. kerület, Andrássy út ",102.0,3.0,0,jó állapotú,1950 előtt,duplakomfortos,1,2,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,26 100  Ft/hó,|nincs megadva|,külön és egyben is,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
124.9,"VI. kerület, Hegedű utca ",122.0,4.0,0,felújított,1950 előtt,duplakomfortos,2,3,nincs,3 m-nél magasabb,van,435 m|3|/hó,260 kWh/hó,|nincs megadva|,15 000  Ft/hó,nem,egy helyiségben,nyugat,udvari,12 m|2|,nem,tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,12.0,
129.5,"VI. kerület, Bajcsy-Zsilinszky út ",86.0,2.0,0,felújított,1950 előtt,összkomfortos,4,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,|nincs megadva|,egy helyiségben,nyugat,utcai,3 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,3.0,
71.9,"VI. kerület, Bajcsy-Zsilinszky út ",72.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,1,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,külön és egyben is,nyugat,utcai,6 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,6.0,
64.8,"VI. kerület, Nagymező utca ",64.0,3.0,0,jó állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,|nincs megadva|,90 m|3|/hó,150 kWh/hó,|nincs megadva|,18 000  Ft/hó,nem,egy helyiségben,kelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
230.0,"VI. kerület, Külső-Terézváros - Diplomatanegyed ",128.0,3.0,0,befejezetlen,,duplakomfortos,1,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,60 000 000  Ft/hó,25 000  Ft/hó,|nincs megadva|,külön és egyben is,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
62.0,"VI. kerület, Izabella utca ",71.0,3.0,0,felújítandó,|nincs megadva|,|nincs megadva|,1,2,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
99.9,"VI. kerület, Külső-Terézváros ",102.0,3.0,0,jó állapotú,1950 előtt,duplakomfortos,1,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,26 100  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
263.47,"VI. kerület, Külső-Terézváros ",115.0,3.0,1.0,újszerű,2014,duplakomfortos,5,5,van,3 m-nél alacsonyabb,van,|nincs megadva|,200 kWh/hó,45 000  Ft/hó,23 595  Ft/hó,igen,külön és egyben is,délnyugat,utcai,85 m|2|,igen,|nincs megadva|,"utca, közterület","gázkazán, padlófűtés",van - 10 cm,CC,85.0,
133.9,"VI. kerület, Külső-Terézváros - Diplomatanegyed ",120.0,5.0,0,felújított,|nincs megadva|,duplakomfortos,4,4,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,4 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,4.0,
187.9,"VI. kerület, Belső-Terézváros ",67.0,2.0,0,|nincs megadva|,2022,|nincs megadva|,4,5,van,3 m-nél alacsonyabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,utcai,10 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,10.0,
45.9,"VI. kerület, Király utca ",33.0,1.0,0,jó állapotú,|nincs megadva|,összkomfortos,1,2,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,udvari,15 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,15.0,
257.96,"VI. kerület, Külső-Terézváros ",99.0,4.0,0,|nincs megadva|,2017,|nincs megadva|,4,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,utcai,8 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,8.0,
75.9,"VI. kerület, Külső-Terézváros ",114.0,4.0,0,közepes állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,EE,,
68.9,"VI. kerület, Csengery utca ",108.0,4.0,1.0,felújítandó,1950 előtt,komfortos,2,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
72.03,"VI. kerület, Weiner Leó utca ",85.0,3.0,0,jó állapotú,|nincs megadva|,összkomfortos,3,|nincs megadva|,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,22 100 000  Ft/hó,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
259.0,"VI. kerület, Benczúr utca ",152.0,4.0,0,felújított,1950 előtt,duplakomfortos,5,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,60 000  Ft/hó,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,panorámás,6 m|2|,nem,tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,6.0,
54.9,"VI. kerület, Csengery utca ",72.0,3.0,0,közepes állapotú,|nincs megadva|,összkomfortos,2,2,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,21 000  Ft/hó,|nincs megadva|,nem,egy helyiségben,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
59.9,"VI. kerület, Szondi utca ",60.0,2.0,0,felújított,1950 és 1980 között,összkomfortos,földszint,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",hűtő-fűtő klíma,|nincs megadva|,|nincs megadva|,,
